Property_ID,Property_Name,Property_Type,Property_Status,Bedrooms,Bathrooms,Area_sqft,Parking,Furnished,Construction_Year,Listing_Price,Selling_Price,Discount (%)
P24664,City Square,Plot,Sold,1,4,3274,Yes,Unfurnished,2021,32379860,27846679.6,14
P24665,Silver Oak,Shop,Available,6,4,1350,Yes,Semi-Furnished,2004,9848250,9257355.0,6
P24666,Palm Residency,Villa,Sold,5,1,4143,No,Furnished,2003,22405344,19492649.28,13
P24667,Royal Enclave,Plot,Sold,3,4,3999,No,Furnished,2015,36958758,36958758.0,0
P24668,City Square,Shop,Sold,4,3,2485,Yes,Semi-Furnished,2022,19852665,17867398.5,10
P24669,Lake View,Apartment,Available,1,5,712,Yes,Unfurnished,2006,6989704,6640218.8,5
P24670,Elite Homes,Commercial Office,Under Construction,6,3,1794,Yes,Unfurnished,2015,19416462,17668980.42,9
P24671,Sky Heights,Commercial Office,Under Construction,1,2,2536,Yes,Unfurnished,2025,30049064,25541704.4,15
P24672,City Square,Commercial Office,Sold,4,4,1972,No,Unfurnished,2010,12407824,11291119.84,9
P24673,Elite Homes,Independent House,Under Construction,5,3,1334,Yes,Furnished,2012,11289642,9821988.54,13
P24674,Silver Oak,Villa,Under Construction,1,5,2865,Yes,Unfurnished,2018,8397315,7137717.75,15
P24675,Elite Homes,Plot,Sold,4,1,993,Yes,Furnished,2006,4167621,3750858.9,10
P24676,Elite Homes,Villa,Available,6,5,1502,No,Semi-Furnished,2005,7332764,6452832.32,12
P24677,Grand Palace,Plot,Available,3,5,2807,Yes,Semi-Furnished,2004,13131146,11555408.48,12
P24678,Green Residency,Villa,Under Construction,5,4,4007,No,Unfurnished,2014,24238343,21572125.27,11
P24679,Green Residency,Shop,Under Construction,4,1,2300,Yes,Semi-Furnished,2015,22367500,19683400.0,12
P24680,Palm Residency,Independent House,Available,5,3,4224,Yes,Furnished,2025,40617984,34931466.24,14
P24681,Sunshine Towers,Commercial Office,Under Construction,5,5,3606,Yes,Unfurnished,2017,36150150,33981141.0,6
P24682,Blue Horizon,Shop,Available,3,4,1458,Yes,Furnished,2005,12407580,11911276.8,4
P24683,Blue Horizon,Shop,Sold,4,5,4109,Yes,Semi-Furnished,2013,24654000,20955900.0,15
P24684,River View,Villa,Sold,5,1,4183,Yes,Semi-Furnished,2010,46393653,44073970.35,5
P24685,Silver Oak,Villa,Sold,2,3,1320,No,Furnished,2024,15615600,15147132.0,3
P24686,Palm Residency,Plot,Sold,6,3,2146,Yes,Unfurnished,2023,16189424,16189424.0,0
P24687,Golden Avenue,Shop,Under Construction,6,3,4303,No,Semi-Furnished,2008,33550491,33214986.09,1
P24688,Golden Avenue,Independent House,Available,2,5,4411,No,Unfurnished,2007,31684213,28198949.57,11
P24689,Lake View,Independent House,Sold,1,4,2015,No,Unfurnished,2010,13250640,11528056.8,13
P24690,Sunshine Towers,Plot,Under Construction,6,4,2197,No,Unfurnished,2006,25263303,24252770.88,4
P24691,Blue Horizon,Villa,Sold,5,2,2768,No,Furnished,2020,8052112,6844295.2,15
P24692,Green Residency,Independent House,Under Construction,3,1,1392,No,Semi-Furnished,2014,9988992,8590533.12,14
P24693,Urban Nest,Villa,Sold,6,2,3056,No,Furnished,2017,19717312,17745580.8,10
P24694,Elite Homes,Plot,Sold,1,2,2594,Yes,Furnished,2010,25646878,23851596.54,7
P24695,Green Residency,Villa,Under Construction,6,4,1937,No,Furnished,2019,5551442,5384898.74,3
P24696,Emerald Residency,Independent House,Under Construction,2,4,3221,No,Unfurnished,2005,32976598,30998002.12,6
P24697,Sunshine Towers,Commercial Office,Sold,2,3,4620,No,Furnished,2000,50898540,48862598.4,4
P24698,Lake View,Apartment,Sold,4,1,1917,No,Unfurnished,2011,6529302,6202836.9,5
P24699,Elite Homes,Villa,Under Construction,1,1,4178,No,Unfurnished,2003,22047306,18960683.16,14
P24700,Palm Residency,Commercial Office,Sold,4,2,3510,No,Semi-Furnished,2018,25608960,21767616.0,15
P24701,Golden Avenue,Villa,Available,6,5,1663,Yes,Unfurnished,2021,19350668,17028587.84,12
P24702,Emerald Residency,Plot,Sold,1,5,2107,Yes,Unfurnished,2025,12637786,10742118.1,15
P24703,Elite Homes,Plot,Under Construction,3,5,3932,Yes,Unfurnished,2004,30449408,28317949.44,7
P24704,City Square,Independent House,Under Construction,2,1,2674,Yes,Unfurnished,2021,12963552,12574645.44,3
P24705,Sunshine Towers,Villa,Under Construction,5,4,1732,Yes,Semi-Furnished,2000,9184796,8909252.12,3
P24706,Palm Residency,Apartment,Available,3,3,843,No,Semi-Furnished,2006,4135758,4135758.0,0
P24707,Golden Avenue,Independent House,Under Construction,6,4,2505,Yes,Furnished,2019,27166725,26895057.75,1
P24708,Sky Heights,Apartment,Under Construction,5,4,4096,Yes,Furnished,2018,39800832,39004815.36,2
P24709,Palm Residency,Independent House,Under Construction,3,1,3139,Yes,Furnished,2022,12876178,12876178.0,0
P24710,Blue Horizon,Commercial Office,Sold,4,1,2163,Yes,Unfurnished,2008,24876663,22388996.7,10
P24711,River View,Commercial Office,Available,1,5,2795,Yes,Unfurnished,2005,13944255,13804812.45,1
P24712,Blue Horizon,Independent House,Under Construction,5,4,1823,No,Semi-Furnished,2013,11191397,9512687.45,15
P24713,City Square,Commercial Office,Available,3,2,4063,No,Semi-Furnished,2011,32300850,27778731.0,14
P24714,Green Residency,Plot,Sold,6,1,2875,Yes,Semi-Furnished,2014,13808625,12565848.75,9
P24715,Grand Palace,Apartment,Available,5,4,2289,No,Unfurnished,2002,14450457,12282888.45,15
P24716,Urban Nest,Apartment,Available,5,5,1874,No,Semi-Furnished,2001,9216332,8847678.72,4
P24717,Palm Residency,Plot,Sold,5,5,824,Yes,Furnished,2009,9536152,8201090.72,14
P24718,Lake View,Villa,Sold,3,5,4415,Yes,Unfurnished,2019,11050745,9835163.05,11
P24719,Palm Residency,Shop,Available,4,1,4938,Yes,Unfurnished,2004,29415666,28239039.36,4
P24720,Grand Palace,Plot,Under Construction,4,4,4859,No,Furnished,2015,33881807,32526534.72,4
P24721,Royal Enclave,Commercial Office,Available,3,1,3012,No,Unfurnished,2007,25668264,22074707.04,14
P24722,Palm Residency,Plot,Available,5,3,4236,Yes,Unfurnished,2004,37624152,35742944.4,5
P24723,Elite Homes,Apartment,Under Construction,1,3,2562,Yes,Furnished,2024,28837872,28261114.56,2
P24724,Grand Palace,Commercial Office,Available,1,5,951,No,Semi-Furnished,2004,8086353,7601171.82,6
P24725,Palm Residency,Commercial Office,Under Construction,1,4,3931,No,Semi-Furnished,2023,23110349,21261521.08,8
P24726,Royal Enclave,Independent House,Under Construction,1,5,1758,No,Semi-Furnished,2008,8136024,7891943.28,3
P24727,Golden Avenue,Apartment,Sold,3,5,2435,Yes,Semi-Furnished,2015,14417635,14417635.0,0
P24728,Palm Residency,Villa,Under Construction,6,2,2773,No,Unfurnished,2005,30444767,26182499.62,14
P24729,Elite Homes,Villa,Available,4,5,547,Yes,Semi-Furnished,2025,3797821,3683886.37,3
P24730,Lake View,Independent House,Under Construction,4,3,904,Yes,Semi-Furnished,2009,4844536,4360082.4,10
P24731,Urban Nest,Plot,Under Construction,2,2,1569,Yes,Unfurnished,2018,13215687,11894118.3,10
P24732,City Square,Villa,Sold,1,4,1977,No,Semi-Furnished,2002,14604099,13289730.09,9
P24733,Silver Oak,Apartment,Under Construction,1,5,2272,Yes,Furnished,2011,15392800,14931016.0,3
P24734,Urban Nest,Commercial Office,Under Construction,2,5,3353,Yes,Unfurnished,2022,9093336,9002402.64,1
P24735,Lake View,Shop,Under Construction,1,3,4352,No,Semi-Furnished,2010,32940288,27999244.8,15
P24736,Blue Horizon,Commercial Office,Available,4,1,2008,Yes,Furnished,2003,20851072,18974475.52,9
P24737,Emerald Residency,Shop,Under Construction,2,1,1670,No,Semi-Furnished,2025,16566400,14744096.0,11
P24738,Silver Oak,Villa,Sold,6,1,1282,Yes,Unfurnished,2010,6098474,5732565.56,6
P24739,Sunshine Towers,Apartment,Available,1,1,3044,No,Unfurnished,2019,18954988,16490839.56,13
P24740,River View,Shop,Available,3,3,3893,Yes,Furnished,2023,40000575,39200563.5,2
P24741,Palm Residency,Commercial Office,Sold,2,4,3086,No,Unfurnished,2004,28718316,28143949.68,2
P24742,Grand Palace,Commercial Office,Sold,4,4,874,Yes,Semi-Furnished,2024,7641382,6953657.62,9
P24743,Green Residency,Villa,Under Construction,5,2,2139,Yes,Unfurnished,2012,8810541,7577065.26,14
P24744,Lake View,Shop,Under Construction,3,4,3863,Yes,Furnished,2007,15722410,14150169.0,10
P24745,River View,Villa,Under Construction,5,1,4142,Yes,Semi-Furnished,2015,20519468,18262326.52,11
P24746,Sky Heights,Commercial Office,Available,4,5,4060,Yes,Semi-Furnished,2019,14274960,12847464.0,10
P24747,Blue Horizon,Plot,Available,1,5,1903,Yes,Semi-Furnished,2010,14447576,14158624.48,2
P24748,Urban Nest,Villa,Available,1,4,4753,Yes,Semi-Furnished,2008,27286973,26468363.81,3
P24749,Elite Homes,Commercial Office,Sold,4,4,987,Yes,Furnished,2007,6926766,6164821.74,11
P24750,Golden Avenue,Commercial Office,Sold,6,2,3008,Yes,Unfurnished,2011,23224768,22760272.64,2
P24751,Golden Avenue,Shop,Under Construction,1,5,1174,Yes,Unfurnished,2004,5285348,4651106.24,12
P24752,City Square,Shop,Available,6,5,1503,No,Furnished,2003,12323097,11953404.09,3
P24753,Sky Heights,Shop,Sold,2,1,1953,Yes,Unfurnished,2008,17231319,16714379.43,3
P24754,Golden Avenue,Plot,Under Construction,4,1,3178,Yes,Furnished,2005,10693970,9196814.2,14
P24755,Royal Enclave,Villa,Under Construction,5,3,1397,No,Unfurnished,2015,4306951,4263881.49,1
P24756,Urban Nest,Villa,Sold,3,5,3396,Yes,Furnished,2002,30767760,29844727.2,3
P24757,Silver Oak,Plot,Available,6,1,2876,Yes,Furnished,2003,15168024,13499541.36,11
P24758,Elite Homes,Independent House,Under Construction,6,2,1420,Yes,Semi-Furnished,2004,6881320,6055561.6,12
P24759,Sunshine Towers,Apartment,Sold,2,2,1106,No,Unfurnished,2019,8139054,7894882.38,3
P24760,Silver Oak,Independent House,Sold,1,5,3117,No,Furnished,2013,20924421,17995002.06,14
P24761,Grand Palace,Plot,Sold,5,3,1949,Yes,Furnished,2022,16757502,16757502.0,0
P24762,Sunshine Towers,Plot,Available,2,1,801,No,Furnished,2012,6573807,5982164.37,9
P24763,Green Residency,Independent House,Sold,5,3,3850,Yes,Unfurnished,2003,13536600,12859770.0,5
P24764,Lake View,Shop,Available,4,5,2474,Yes,Semi-Furnished,2024,27473770,26924294.6,2
P24765,Urban Nest,Plot,Available,6,3,2049,Yes,Furnished,2013,6179784,5623603.44,9
P24766,Silver Oak,Plot,Available,3,5,955,Yes,Semi-Furnished,2009,9085870,8631576.5,5
P24767,River View,Villa,Available,2,1,2325,Yes,Unfurnished,2020,17611875,15674568.75,11
P24768,Lake View,Apartment,Sold,4,2,3848,Yes,Unfurnished,2023,24292424,23563651.28,3
P24769,Sunshine Towers,Shop,Available,6,3,4340,No,Semi-Furnished,2013,46047400,43745030.0,5
P24770,Green Residency,Independent House,Sold,1,5,1552,No,Semi-Furnished,2006,6422176,5908401.92,8
P24771,City Square,Apartment,Available,5,1,3894,Yes,Unfurnished,2006,29263410,29263410.0,0
P24772,Palm Residency,Villa,Sold,2,4,3761,No,Semi-Furnished,2019,40197568,34569908.48,14
P24773,Golden Avenue,Shop,Under Construction,5,5,741,Yes,Unfurnished,2022,4712019,4099456.53,13
P24774,Royal Enclave,Plot,Under Construction,3,2,4434,Yes,Unfurnished,2016,28124862,24749878.56,12
P24775,River View,Villa,Under Construction,3,1,1982,Yes,Semi-Furnished,2020,16579430,14258309.8,14
P24776,Lake View,Plot,Sold,5,3,2495,No,Semi-Furnished,2013,22168075,19729586.75,11
P24777,Green Residency,Shop,Under Construction,6,4,681,No,Semi-Furnished,2007,4681875,4354143.75,7
P24778,Palm Residency,Villa,Available,1,1,2855,No,Unfurnished,2001,10760495,10222470.25,5
P24779,City Square,Plot,Sold,1,5,657,No,Furnished,2013,2881602,2679889.86,7
P24780,Sunshine Towers,Plot,Sold,6,5,1564,No,Semi-Furnished,2014,18100172,15928151.36,12
P24781,Sky Heights,Plot,Sold,4,1,2015,No,Unfurnished,2021,15257580,14342125.2,6
P24782,Green Residency,Plot,Sold,1,1,1407,Yes,Unfurnished,2012,15475593,15475593.0,0
P24783,Green Residency,Commercial Office,Available,3,5,1294,Yes,Unfurnished,2025,10574568,9940093.92,6
P24784,Lake View,Plot,Sold,3,5,2082,Yes,Unfurnished,2017,12696036,12696036.0,0
P24785,Lake View,Villa,Sold,1,5,1409,Yes,Unfurnished,2007,13563034,12342360.94,9
P24786,Green Residency,Shop,Sold,5,2,3498,No,Furnished,2019,24860286,22374257.4,10
P24787,Sunshine Towers,Apartment,Under Construction,3,2,1722,No,Furnished,2025,9848118,9848118.0,0
P24788,Green Residency,Apartment,Available,4,1,3705,Yes,Semi-Furnished,2003,31925985,31606725.15,1
P24789,Green Residency,Plot,Under Construction,1,3,554,No,Unfurnished,2016,3282450,2855731.5,13
P24790,Sunshine Towers,Commercial Office,Available,6,3,4970,No,Semi-Furnished,2008,14780780,12563663.0,15
P24791,Sunshine Towers,Villa,Sold,1,2,1548,No,Semi-Furnished,2022,7961364,7961364.0,0
P24792,Silver Oak,Plot,Available,4,3,1234,Yes,Unfurnished,2020,5601126,5377080.96,4
P24793,Golden Avenue,Commercial Office,Available,6,3,1170,Yes,Unfurnished,2007,6515730,6059628.9,7
P24794,Emerald Residency,Villa,Sold,5,5,4931,No,Semi-Furnished,2004,50784369,45198088.41,11
P24795,Sky Heights,Villa,Under Construction,6,2,2755,No,Unfurnished,2012,27522450,25320654.0,8
P24796,City Square,Villa,Sold,6,4,648,No,Furnished,2008,6792336,5773485.6,15
P24797,Grand Palace,Plot,Under Construction,2,4,4059,Yes,Unfurnished,2010,33198561,29214733.68,12
P24798,Sunshine Towers,Villa,Under Construction,5,2,2381,No,Unfurnished,2020,16459853,16295254.47,1
P24799,Emerald Residency,Independent House,Available,6,3,2758,Yes,Unfurnished,2009,18699240,16268338.8,13
P24800,Palm Residency,Shop,Sold,3,2,2351,Yes,Unfurnished,2013,14345802,13628511.9,5
P24801,Palm Residency,Independent House,Available,1,1,2740,Yes,Semi-Furnished,2006,20070500,19869795.0,1
P24802,Emerald Residency,Shop,Available,2,2,1366,No,Unfurnished,2016,11023620,10913383.8,1
P24803,Elite Homes,Shop,Sold,2,4,4685,Yes,Furnished,2005,13333510,12666834.5,5
P24804,Grand Palace,Plot,Under Construction,4,5,1426,No,Semi-Furnished,2024,4041284,3960458.32,2
P24805,Palm Residency,Shop,Under Construction,4,3,1491,No,Furnished,2020,12791289,11256334.32,12
P24806,Blue Horizon,Commercial Office,Sold,5,5,615,Yes,Unfurnished,2000,5672145,4934766.15,13
P24807,City Square,Independent House,Sold,6,5,4260,No,Semi-Furnished,2008,22126440,19692531.6,11
P24808,Sky Heights,Independent House,Sold,1,1,618,No,Furnished,2024,6036624,5372595.36,11
P24809,Blue Horizon,Shop,Under Construction,1,1,4205,Yes,Semi-Furnished,2023,11673080,11206156.8,4
P24810,Silver Oak,Villa,Sold,5,4,1311,No,Furnished,2003,12345687,11358032.04,8
P24811,Sunshine Towers,Independent House,Sold,6,2,2874,Yes,Furnished,2023,17703840,15579379.2,12
P24812,Urban Nest,Independent House,Sold,6,4,3484,No,Furnished,2001,30331704,28815118.8,5
P24813,Silver Oak,Apartment,Under Construction,2,4,4502,No,Furnished,2010,17031066,16690444.68,2
P24814,Elite Homes,Shop,Under Construction,5,3,3398,Yes,Furnished,2020,25824800,22467576.0,13
P24815,Lake View,Shop,Available,5,4,3582,No,Furnished,2007,22885398,21741128.1,5
P24816,Green Residency,Villa,Under Construction,2,5,2403,No,Unfurnished,2010,24830199,21850575.12,12
P24817,Emerald Residency,Independent House,Under Construction,5,3,3443,Yes,Unfurnished,2024,26394038,23490693.82,11
P24818,Golden Avenue,Independent House,Sold,5,1,2342,No,Furnished,2008,24394272,23174558.4,5
P24819,Blue Horizon,Villa,Under Construction,4,1,1735,No,Unfurnished,2007,17376025,17028504.5,2
P24820,Sunshine Towers,Shop,Sold,3,4,3304,No,Furnished,2009,23920960,22007283.2,8
P24821,Golden Avenue,Villa,Available,4,3,896,No,Unfurnished,2002,9148160,8507788.8,7
P24822,Blue Horizon,Commercial Office,Under Construction,4,2,1953,Yes,Semi-Furnished,2018,10511046,9354830.94,11
P24823,Green Residency,Plot,Sold,3,5,538,No,Furnished,2000,5271324,5271324.0,0
P24824,Sky Heights,Shop,Under Construction,6,2,938,No,Unfurnished,2012,6309926,5615834.14,11
P24825,Emerald Residency,Commercial Office,Under Construction,1,3,1101,No,Semi-Furnished,2013,8782677,7816582.53,11
P24826,Sunshine Towers,Apartment,Sold,5,2,4987,No,Unfurnished,2011,26391204,24279907.68,8
P24827,Palm Residency,Plot,Sold,1,3,4792,No,Furnished,2013,34924096,31431686.4,10
P24828,City Square,Independent House,Sold,2,5,4286,No,Furnished,2003,45388740,39034316.4,14
P24829,Green Residency,Villa,Available,3,3,4037,Yes,Semi-Furnished,2000,35767820,30760325.2,14
P24830,Royal Enclave,Villa,Under Construction,3,5,4785,No,Semi-Furnished,2013,54611205,48603972.45,11
P24831,City Square,Apartment,Sold,3,3,1949,No,Unfurnished,2004,9647550,8682795.0,10
P24832,Green Residency,Commercial Office,Under Construction,2,5,3095,Yes,Furnished,2005,8288410,7045148.5,15
P24833,Royal Enclave,Apartment,Sold,1,5,2679,Yes,Unfurnished,2007,13317309,12251924.28,8
P24834,Royal Enclave,Villa,Available,6,5,3553,No,Semi-Furnished,2015,17203626,17031589.74,1
P24835,Royal Enclave,Apartment,Available,3,4,3208,No,Semi-Furnished,2006,8530072,7421162.64,13
P24836,Lake View,Villa,Sold,5,4,2529,No,Furnished,2013,12784095,10866480.75,15
P24837,Royal Enclave,Villa,Available,1,4,1130,Yes,Semi-Furnished,2015,7706600,7167138.0,7
P24838,Elite Homes,Commercial Office,Available,2,3,817,No,Furnished,2013,2832539,2662586.66,6
P24839,Blue Horizon,Apartment,Sold,5,5,4482,No,Semi-Furnished,2002,18985752,16137889.2,15
P24840,Palm Residency,Apartment,Available,5,1,775,No,Unfurnished,2001,2433500,2360495.0,3
P24841,Emerald Residency,Plot,Under Construction,6,3,2738,No,Unfurnished,2011,24521528,23540666.88,4
P24842,Sunshine Towers,Villa,Sold,5,1,2169,No,Unfurnished,2017,9606501,8357655.87,13
P24843,Lake View,Villa,Under Construction,3,1,1209,No,Semi-Furnished,2013,6188871,5755650.03,7
P24844,Palm Residency,Plot,Sold,4,1,3743,Yes,Furnished,2003,23547213,23547213.0,0
P24845,City Square,Villa,Available,2,2,4111,Yes,Unfurnished,2019,32904444,32246355.12,2
P24846,Emerald Residency,Plot,Under Construction,5,4,2638,Yes,Furnished,2006,21080258,19393837.36,8
P24847,Golden Avenue,Apartment,Available,1,5,4351,No,Unfurnished,2020,50958912,48410966.4,5
P24848,City Square,Villa,Available,4,1,4375,Yes,Semi-Furnished,2015,34142500,29703975.0,13
P24849,Grand Palace,Independent House,Sold,1,2,2689,Yes,Unfurnished,2021,14808323,13771740.39,7
P24850,River View,Shop,Sold,2,1,1392,No,Semi-Furnished,2017,3683232,3499070.4,5
P24851,River View,Villa,Under Construction,4,2,1627,Yes,Unfurnished,2025,17373106,15983257.52,8
P24852,City Square,Villa,Under Construction,1,2,4714,Yes,Furnished,2023,14071290,13649151.3,3
P24853,Urban Nest,Plot,Sold,1,1,3784,Yes,Semi-Furnished,2008,11015224,9693397.12,12
P24854,Green Residency,Independent House,Available,3,5,1173,No,Semi-Furnished,2013,4160631,3952599.45,5
P24855,Royal Enclave,Commercial Office,Under Construction,1,1,3386,Yes,Unfurnished,2021,18944670,17239649.7,9
P24856,Golden Avenue,Plot,Sold,4,5,1426,No,Semi-Furnished,2024,16299180,15484221.0,5
P24857,Royal Enclave,Apartment,Sold,6,3,2599,Yes,Semi-Furnished,2000,14037199,12493107.11,11
P24858,Grand Palace,Plot,Sold,2,3,1414,No,Semi-Furnished,2024,12385226,10898998.88,12
P24859,Blue Horizon,Plot,Sold,4,5,2967,No,Furnished,2007,14220831,13225372.83,7
P24860,Lake View,Plot,Available,2,5,1713,No,Furnished,2010,17640474,17287664.52,2
P24861,Green Residency,Plot,Available,3,1,3773,No,Unfurnished,2025,20626991,18976831.72,8
P24862,Green Residency,Commercial Office,Available,5,5,3118,Yes,Unfurnished,2012,22390358,20599129.36,8
P24863,Grand Palace,Apartment,Available,5,5,2140,No,Unfurnished,2002,10841240,10299178.0,5
P24864,Sky Heights,Apartment,Under Construction,1,5,959,No,Unfurnished,2024,4620462,4574257.38,1
P24865,City Square,Apartment,Available,3,2,3919,Yes,Furnished,2010,27048938,26778448.62,1
P24866,Palm Residency,Independent House,Under Construction,5,5,1721,Yes,Furnished,2021,14857393,13371653.7,10
P24867,Palm Residency,Shop,Sold,4,2,2075,Yes,Furnished,2001,13547675,12870291.25,5
P24868,Emerald Residency,Villa,Available,5,4,4287,No,Furnished,2025,16316322,14521526.58,11
P24869,Urban Nest,Plot,Available,1,5,4067,Yes,Unfurnished,2014,12440953,12440953.0,0
P24870,Silver Oak,Independent House,Under Construction,1,2,3445,Yes,Unfurnished,2007,18372185,17269853.9,6
