Property_ID,Swimming_Pool,Gym,Garden,Lift,Security,Power_Backup,Club_House,CCTV,Childrens_Play_Area
P26843,Yes,No,Yes,No,Yes,Yes,No,Yes,No
P26844,No,No,No,No,Yes,Yes,Yes,No,No
P26845,No,No,No,No,Yes,Yes,No,Yes,No
P26846,No,No,No,Yes,Yes,Yes,No,Yes,No
P26847,No,No,Yes,Yes,Yes,No,No,No,No
P26848,Yes,No,No,No,Yes,Yes,No,Yes,No
P26849,Yes,No,Yes,Yes,Yes,No,No,Yes,No
P26850,No,Yes,No,No,Yes,No,Yes,Yes,No
P26851,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes
P26852,Yes,No,Yes,No,Yes,Yes,No,Yes,No
P26853,No,Yes,No,No,No,Yes,No,No,No
P26854,No,Yes,Yes,No,Yes,No,No,Yes,No
P26855,Yes,Yes,Yes,Yes,Yes,No,No,No,No
P26856,Yes,No,No,No,Yes,Yes,Yes,Yes,No
P26857,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
P26858,Yes,No,Yes,Yes,Yes,Yes,No,Yes,No
P26859,No,No,Yes,Yes,Yes,Yes,No,Yes,No
P26860,No,Yes,Yes,No,Yes,Yes,No,Yes,No
P26861,No,No,Yes,No,Yes,Yes,No,No,Yes
P26862,No,No,Yes,No,No,Yes,No,No,No
P26863,No,Yes,No,Yes,No,No,No,Yes,Yes
P26864,No,No,No,Yes,Yes,Yes,No,Yes,Yes
P26865,No,No,No,Yes,Yes,No,No,Yes,Yes
P26866,No,Yes,No,Yes,Yes,Yes,No,Yes,No
P26867,No,No,No,Yes,Yes,Yes,No,No,Yes
P26868,No,No,No,Yes,Yes,No,No,Yes,No
P26869,No,No,No,Yes,Yes,No,No,Yes,Yes
P26870,No,Yes,No,Yes,No,No,No,No,Yes
P26871,No,No,No,No,No,No,No,Yes,Yes
P26872,No,No,Yes,No,Yes,No,No,Yes,No
P26873,No,No,Yes,No,Yes,No,No,Yes,Yes
P26874,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes
P26875,No,Yes,Yes,No,No,No,No,Yes,No
P26876,No,No,Yes,Yes,Yes,Yes,No,Yes,No
P26877,Yes,No,No,No,Yes,No,No,No,Yes
P26878,Yes,No,No,Yes,No,No,No,Yes,No
P26879,Yes,No,No,No,Yes,No,No,Yes,Yes
P26880,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
P26881,Yes,No,No,No,Yes,No,No,Yes,No
P26882,No,No,Yes,No,Yes,Yes,No,Yes,No
P26883,No,No,No,No,Yes,Yes,No,Yes,Yes
P26884,No,Yes,No,Yes,No,No,Yes,No,Yes
P26885,No,No,No,Yes,No,No,No,No,No
P26886,Yes,No,No,Yes,Yes,No,No,Yes,Yes
P26887,No,No,No,Yes,No,No,No,Yes,No
P26888,No,No,Yes,No,No,No,No,No,No
P26889,No,No,Yes,No,No,Yes,Yes,Yes,No
P26890,No,No,No,Yes,No,Yes,No,Yes,Yes
P26891,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes
P26892,No,No,Yes,Yes,Yes,No,Yes,Yes,No
P26893,No,No,No,No,Yes,Yes,No,Yes,No
P26894,Yes,No,No,No,Yes,Yes,No,Yes,Yes
P26895,No,No,No,Yes,Yes,No,No,No,No
P26896,No,No,No,No,Yes,Yes,No,Yes,Yes
P26897,No,Yes,No,Yes,Yes,Yes,No,Yes,No
P26898,No,No,Yes,Yes,No,No,No,Yes,Yes
P26899,No,No,No,No,Yes,No,No,Yes,No
P26900,No,No,Yes,No,Yes,Yes,Yes,No,Yes
P26901,Yes,No,Yes,No,Yes,Yes,No,No,No
P26902,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
P26903,No,No,No,Yes,Yes,No,Yes,Yes,Yes
P26904,No,No,Yes,No,Yes,Yes,No,No,No
P26905,No,No,Yes,Yes,Yes,Yes,Yes,Yes,No
P26906,No,No,Yes,No,No,Yes,No,No,No
P26907,No,No,No,No,Yes,No,No,No,Yes
P26908,No,No,No,Yes,Yes,No,Yes,Yes,No
P26909,No,No,No,No,No,Yes,No,Yes,No
P26910,Yes,Yes,Yes,No,Yes,No,No,No,Yes
P26911,No,No,No,No,Yes,No,No,Yes,No
P26912,No,No,No,No,Yes,No,No,Yes,Yes
P26913,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes
P26914,No,No,Yes,No,No,Yes,Yes,Yes,Yes
P26915,No,No,Yes,Yes,No,No,No,Yes,Yes
P26916,No,No,No,No,Yes,Yes,No,No,Yes
P26917,No,No,Yes,No,Yes,Yes,No,Yes,No
P26918,No,No,No,No,No,Yes,No,Yes,Yes
P26919,No,Yes,No,Yes,Yes,Yes,No,Yes,No
P26920,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
P26921,No,No,No,Yes,Yes,Yes,Yes,Yes,No
P26922,No,Yes,Yes,No,No,Yes,No,No,No
P26923,No,Yes,No,Yes,No,Yes,No,Yes,No
P26924,No,Yes,No,No,Yes,Yes,No,Yes,Yes
P26925,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
P26926,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
P26927,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No
P26928,No,No,No,Yes,Yes,No,Yes,Yes,No
P26929,No,No,No,Yes,Yes,No,No,No,Yes
P26930,No,No,Yes,Yes,Yes,No,No,No,No
P26931,No,No,Yes,No,Yes,No,No,Yes,Yes
P26932,No,No,No,No,No,Yes,No,Yes,No
P26933,No,No,No,Yes,No,No,Yes,No,Yes
P26934,No,No,Yes,No,No,No,Yes,No,No
P26935,No,Yes,No,Yes,Yes,No,No,Yes,Yes
P26936,Yes,No,No,No,No,No,No,No,No
P26937,No,No,No,No,Yes,Yes,No,Yes,No
P26938,No,No,Yes,No,No,No,Yes,No,Yes
P26939,No,No,No,No,Yes,No,No,No,No
P26940,No,No,Yes,No,Yes,Yes,No,Yes,No
P26941,No,No,No,No,Yes,No,Yes,No,Yes
P26942,No,No,No,Yes,No,Yes,No,Yes,No
P26943,No,No,Yes,No,Yes,No,Yes,Yes,Yes
P26944,No,No,Yes,Yes,No,No,No,Yes,Yes
P26945,Yes,No,Yes,No,Yes,No,No,Yes,No
P26946,No,Yes,No,Yes,No,No,No,Yes,No
P26947,No,Yes,No,No,Yes,Yes,No,Yes,Yes
P26948,No,No,No,No,Yes,Yes,No,Yes,No
P26949,No,No,No,No,Yes,No,No,Yes,Yes
P26950,No,Yes,No,No,Yes,Yes,No,No,Yes
P26951,No,No,Yes,Yes,No,Yes,Yes,No,No
P26952,No,No,No,Yes,Yes,Yes,No,Yes,No
P26953,No,No,Yes,Yes,No,Yes,No,No,Yes
P26954,Yes,No,No,No,Yes,No,No,Yes,No
P26955,Yes,No,No,No,Yes,Yes,Yes,Yes,No
P26956,No,No,Yes,Yes,No,No,No,Yes,Yes
P26957,No,No,No,No,Yes,No,No,Yes,Yes
P26958,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No
P26959,No,No,No,No,Yes,Yes,Yes,No,No
P26960,Yes,No,Yes,No,No,Yes,No,Yes,Yes
P26961,Yes,No,Yes,Yes,Yes,No,No,Yes,No
P26962,No,No,No,No,Yes,Yes,No,Yes,No
P26963,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
P26964,No,No,Yes,Yes,Yes,No,No,Yes,No
P26965,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
P26966,Yes,No,No,No,Yes,Yes,No,Yes,Yes
P26967,No,Yes,Yes,No,Yes,No,Yes,Yes,Yes
P26968,No,No,No,Yes,Yes,Yes,No,No,Yes
P26969,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
P26970,No,No,Yes,No,Yes,No,Yes,No,Yes
P26971,Yes,No,Yes,Yes,No,Yes,Yes,No,No
P26972,No,Yes,No,Yes,Yes,No,No,Yes,Yes
P26973,No,No,No,Yes,Yes,No,No,Yes,Yes
P26974,No,Yes,No,No,Yes,No,Yes,No,No
P26975,No,Yes,No,Yes,Yes,Yes,No,No,No
P26976,No,No,Yes,Yes,Yes,Yes,Yes,No,No
P26977,No,No,Yes,No,Yes,No,No,Yes,No
P26978,No,No,No,No,Yes,Yes,No,Yes,Yes
P26979,No,Yes,Yes,No,Yes,No,No,Yes,No
P26980,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
P26981,No,No,No,No,No,Yes,No,Yes,No
P26982,No,No,No,No,Yes,Yes,No,Yes,Yes
P26983,No,No,Yes,Yes,Yes,Yes,No,No,Yes
P26984,No,No,Yes,Yes,Yes,Yes,No,No,No
P26985,Yes,No,No,Yes,No,No,No,No,No
P26986,No,No,Yes,Yes,Yes,Yes,Yes,No,No
P26987,No,Yes,No,No,Yes,Yes,No,Yes,Yes
P26988,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
P26989,No,No,No,Yes,Yes,Yes,No,Yes,Yes
P26990,Yes,No,No,No,Yes,No,No,Yes,Yes
P26991,No,No,No,No,Yes,Yes,No,No,Yes
P26992,No,Yes,No,No,Yes,Yes,No,Yes,Yes
P26993,No,Yes,No,Yes,Yes,No,No,Yes,No
P26994,No,No,No,Yes,Yes,Yes,No,Yes,Yes
P26995,No,Yes,Yes,Yes,No,Yes,No,No,No
P26996,No,No,No,No,Yes,No,No,Yes,Yes
P26997,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No
P26998,No,No,No,No,No,Yes,No,No,No
P26999,No,Yes,No,No,No,Yes,No,Yes,No
P27000,No,No,No,Yes,Yes,No,Yes,No,No
P27001,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
P27002,No,Yes,No,No,No,No,No,Yes,No
P27003,No,No,No,No,No,Yes,No,Yes,No
P27004,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes
P27005,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes
P27006,No,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes
P27007,No,Yes,Yes,No,No,No,Yes,Yes,Yes
P27008,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
P27009,No,No,No,No,Yes,Yes,No,Yes,No
P27010,No,No,Yes,Yes,Yes,No,No,No,No
P27011,No,Yes,No,No,No,No,No,Yes,No
P27012,No,Yes,Yes,Yes,Yes,Yes,No,No,No
P27013,No,No,No,Yes,No,No,No,Yes,Yes
P27014,No,Yes,Yes,No,No,No,No,Yes,Yes
P27015,No,No,Yes,Yes,Yes,Yes,No,Yes,No
P27016,No,No,No,No,No,Yes,Yes,No,Yes
P27017,No,No,Yes,No,Yes,Yes,No,Yes,No
P27018,No,No,Yes,No,No,Yes,No,No,No
P27019,No,No,Yes,No,No,Yes,No,Yes,No
P27020,No,Yes,No,No,No,Yes,No,Yes,Yes
P27021,No,Yes,No,No,Yes,No,No,Yes,Yes
P27022,No,No,No,Yes,Yes,Yes,No,Yes,No
P27023,No,No,Yes,No,Yes,Yes,No,No,No
P27024,No,Yes,Yes,No,Yes,Yes,No,Yes,No
P27025,No,No,Yes,No,No,Yes,No,No,No
P27026,No,No,No,Yes,Yes,No,Yes,No,Yes
P27027,No,No,No,Yes,Yes,No,No,Yes,No
P27028,No,No,No,No,Yes,Yes,No,Yes,No
P27029,No,No,Yes,No,No,Yes,No,No,No
P27030,No,No,Yes,No,Yes,No,No,No,No
P27031,No,Yes,No,Yes,No,Yes,No,Yes,No
P27032,No,Yes,No,No,No,Yes,No,No,No
P27033,No,Yes,Yes,No,No,Yes,No,Yes,No
P27034,No,No,No,No,No,Yes,No,Yes,No
P27035,No,Yes,Yes,No,No,Yes,No,No,Yes
P27036,No,Yes,Yes,No,Yes,Yes,No,Yes,No
P27037,No,No,No,No,No,Yes,No,Yes,No
P27038,No,No,Yes,Yes,Yes,Yes,No,No,Yes
P27039,Yes,Yes,Yes,Yes,No,No,No,Yes,No
P27040,No,Yes,Yes,Yes,Yes,No,No,Yes,No
P27041,Yes,No,Yes,No,Yes,No,No,Yes,Yes
P27042,No,No,No,No,Yes,Yes,No,Yes,No
P27043,No,No,No,No,Yes,No,No,No,Yes
P27044,No,No,Yes,Yes,Yes,No,No,No,No
P27045,Yes,No,Yes,No,Yes,Yes,No,No,Yes
P27046,Yes,Yes,No,Yes,Yes,No,No,No,No
P27047,No,No,Yes,Yes,Yes,Yes,No,No,Yes
P27048,Yes,No,Yes,No,Yes,Yes,No,Yes,No
P27049,No,No,No,No,Yes,Yes,No,Yes,No
P27050,No,No,No,Yes,Yes,Yes,No,No,Yes
P27051,Yes,No,No,No,Yes,Yes,No,Yes,No
P27052,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
P27053,Yes,No,Yes,No,Yes,No,Yes,Yes,No
P27054,No,Yes,No,No,Yes,No,No,Yes,No
P27055,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
P27056,Yes,No,No,Yes,No,Yes,No,Yes,No
P27057,No,No,Yes,No,Yes,Yes,No,No,No
P27058,Yes,No,Yes,No,No,Yes,No,Yes,No
P27059,No,Yes,Yes,No,No,No,No,No,Yes
P27060,Yes,No,Yes,Yes,No,No,No,Yes,No
P27061,No,Yes,Yes,No,No,Yes,Yes,Yes,No
P27062,No,Yes,No,Yes,No,Yes,No,Yes,No
P27063,No,No,Yes,No,Yes,Yes,No,Yes,No
P27064,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
P27065,Yes,No,Yes,No,Yes,No,No,No,No
P27066,No,Yes,Yes,No,Yes,No,No,No,No
P27067,No,No,No,Yes,Yes,Yes,No,Yes,No
P27068,Yes,No,No,Yes,No,Yes,No,No,No
P27069,No,No,Yes,Yes,Yes,No,No,Yes,No
P27070,Yes,No,No,No,Yes,Yes,No,Yes,Yes
P27071,No,No,Yes,Yes,Yes,No,No,Yes,No
P27072,No,Yes,No,No,Yes,Yes,No,Yes,Yes
P27073,No,No,No,No,Yes,No,No,No,No
P27074,No,Yes,No,Yes,Yes,Yes,Yes,No,No
P27075,No,No,No,No,Yes,Yes,Yes,No,Yes
P27076,Yes,No,No,No,Yes,No,No,No,Yes
P27077,No,No,Yes,Yes,Yes,No,No,Yes,No
P27078,No,No,No,Yes,Yes,Yes,No,Yes,Yes
P27079,No,Yes,Yes,No,Yes,No,No,Yes,Yes
P27080,No,No,No,No,No,No,No,Yes,Yes
P27081,Yes,No,No,Yes,Yes,Yes,No,No,No
P27082,No,No,No,Yes,Yes,No,No,Yes,Yes
P27083,No,No,No,Yes,Yes,No,No,Yes,Yes
P27084,No,No,No,Yes,Yes,Yes,No,No,Yes
P27085,Yes,No,No,Yes,No,Yes,Yes,Yes,No
P27086,No,No,No,No,Yes,Yes,No,No,No
P27087,No,No,No,No,Yes,Yes,No,Yes,No
P27088,No,No,No,Yes,Yes,No,No,No,No
P27089,No,No,Yes,Yes,Yes,No,Yes,Yes,No
P27090,Yes,No,No,No,Yes,No,No,Yes,No
P27091,No,No,No,No,No,No,No,No,Yes
P27092,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No
P27093,No,No,No,No,Yes,Yes,No,Yes,No
P27094,No,Yes,No,No,Yes,No,No,Yes,No
P27095,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes
P27096,No,No,No,Yes,No,Yes,Yes,Yes,Yes
P27097,No,Yes,No,Yes,Yes,Yes,No,Yes,No
P27098,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
P27099,Yes,No,Yes,No,No,Yes,No,No,No
P27100,No,No,No,Yes,Yes,Yes,No,Yes,No
P27101,No,Yes,Yes,No,Yes,Yes,No,Yes,No
P27102,No,No,Yes,Yes,Yes,No,No,No,No
P27103,No,Yes,No,No,Yes,No,No,Yes,No
P27104,No,Yes,No,Yes,Yes,Yes,No,Yes,No
P27105,No,No,No,Yes,Yes,Yes,No,No,Yes
P27106,No,No,No,Yes,Yes,No,No,Yes,No
P27107,Yes,No,No,No,Yes,No,No,Yes,No
P27108,No,No,No,No,No,No,No,Yes,Yes
P27109,No,Yes,Yes,Yes,Yes,No,No,No,No
P27110,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
P27111,No,No,No,No,Yes,No,No,Yes,No
P27112,No,No,No,Yes,Yes,No,No,No,Yes
P27113,Yes,No,No,Yes,No,Yes,No,Yes,Yes
P27114,No,No,No,Yes,Yes,Yes,No,No,No
P27115,No,Yes,Yes,No,Yes,Yes,No,No,No
P27116,No,No,Yes,Yes,Yes,No,No,Yes,No
P27117,No,No,No,Yes,Yes,No,Yes,Yes,No
P27118,No,No,Yes,No,No,Yes,No,Yes,Yes
P27119,Yes,No,No,Yes,No,Yes,No,Yes,No
P27120,Yes,No,Yes,No,Yes,Yes,No,Yes,No
P27121,No,No,Yes,Yes,Yes,No,No,Yes,No
P27122,Yes,No,No,No,Yes,No,No,No,Yes
P27123,Yes,Yes,No,Yes,Yes,No,No,Yes,No
P27124,No,No,Yes,No,No,Yes,Yes,Yes,No
P27125,No,No,No,No,Yes,Yes,No,Yes,Yes
P27126,No,No,No,No,No,Yes,No,Yes,No
P27127,No,No,No,Yes,Yes,Yes,No,Yes,No
P27128,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
P27129,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes
P27130,No,No,No,Yes,Yes,No,Yes,No,No
P27131,No,No,Yes,No,Yes,No,No,Yes,No
P27132,Yes,No,No,Yes,No,No,No,Yes,No
P27133,No,No,Yes,No,Yes,Yes,No,Yes,Yes
P27134,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes
P27135,No,Yes,No,No,Yes,Yes,No,Yes,No
P27136,No,No,No,Yes,Yes,No,No,Yes,No
P27137,No,No,No,Yes,Yes,Yes,No,Yes,Yes
P27138,No,No,No,Yes,Yes,Yes,No,Yes,No
P27139,No,Yes,Yes,No,Yes,Yes,No,Yes,No
P27140,No,No,No,No,Yes,No,No,No,Yes
P27141,No,No,Yes,Yes,No,Yes,No,Yes,Yes
P27142,No,No,Yes,No,Yes,Yes,No,Yes,No
P27143,No,No,No,No,Yes,No,No,Yes,Yes
P27144,No,Yes,No,No,Yes,Yes,No,Yes,No
P27145,No,No,No,No,Yes,No,No,Yes,No
P27146,No,No,No,Yes,No,No,No,No,No
P27147,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
P27148,No,No,No,Yes,Yes,Yes,No,Yes,Yes
P27149,No,No,No,Yes,Yes,No,No,Yes,No
P27150,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes
P27151,No,No,No,Yes,Yes,Yes,No,Yes,Yes
P27152,No,No,No,Yes,Yes,No,No,Yes,No
P27153,No,No,Yes,No,Yes,No,No,No,Yes
P27154,No,No,No,Yes,Yes,Yes,No,Yes,No
P27155,No,Yes,Yes,Yes,Yes,No,No,No,No
P27156,No,Yes,No,Yes,Yes,No,No,Yes,Yes
P27157,No,No,No,No,No,No,No,No,Yes
P27158,No,Yes,No,Yes,No,No,No,Yes,No
P27159,No,No,No,No,Yes,No,Yes,Yes,Yes
P27160,No,Yes,No,Yes,Yes,Yes,No,Yes,No
P27161,No,Yes,No,No,Yes,No,Yes,No,Yes
P27162,Yes,No,No,No,Yes,No,No,Yes,No
P27163,No,No,No,No,No,Yes,Yes,Yes,Yes
P27164,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Yes
P27165,No,No,Yes,No,No,Yes,No,Yes,Yes
P27166,Yes,No,No,Yes,Yes,Yes,No,No,No
P27167,No,Yes,No,No,No,Yes,Yes,No,No
P27168,No,No,No,Yes,Yes,Yes,No,Yes,No
P27169,No,Yes,No,No,Yes,Yes,Yes,Yes,No
P27170,No,No,No,Yes,Yes,Yes,No,No,Yes
P27171,No,Yes,No,Yes,No,Yes,No,No,No
P27172,No,No,Yes,No,Yes,Yes,Yes,Yes,No
P27173,No,No,No,No,Yes,Yes,No,Yes,No
P27174,No,No,No,No,No,No,No,Yes,No
P27175,Yes,No,Yes,Yes,Yes,Yes,No,No,No
P27176,Yes,No,No,No,Yes,No,No,Yes,No
P27177,No,No,No,Yes,Yes,Yes,No,Yes,No
P27178,No,Yes,No,Yes,No,No,Yes,No,No
P27179,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No
P27180,Yes,No,Yes,No,No,Yes,No,No,Yes
P27181,No,No,No,No,No,Yes,No,Yes,No
P27182,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
P27183,No,No,Yes,No,Yes,Yes,No,No,No
P27184,No,No,Yes,Yes,Yes,Yes,No,Yes,No
P27185,No,Yes,No,No,Yes,Yes,No,Yes,No
P27186,No,Yes,No,Yes,Yes,Yes,No,Yes,No
P27187,No,Yes,Yes,Yes,No,No,No,Yes,No
P27188,No,No,No,No,No,Yes,No,Yes,No
P27189,No,No,No,No,Yes,Yes,No,No,No
P27190,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
P27191,Yes,No,No,No,Yes,No,Yes,Yes,Yes
P27192,No,No,No,Yes,Yes,Yes,No,No,Yes
P27193,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
P27194,No,No,No,Yes,Yes,No,No,Yes,No
P27195,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes
P27196,Yes,No,No,Yes,No,No,No,No,Yes
P27197,No,No,No,No,Yes,Yes,No,Yes,No
P27198,No,Yes,No,Yes,Yes,No,No,No,No
P27199,No,Yes,Yes,Yes,Yes,No,No,Yes,No
P27200,No,No,No,Yes,Yes,Yes,No,Yes,No
P27201,Yes,No,Yes,Yes,Yes,No,No,Yes,No
P27202,No,No,No,Yes,No,Yes,No,Yes,No
P27203,No,No,Yes,Yes,No,No,Yes,Yes,Yes
P27204,No,No,Yes,Yes,No,Yes,No,Yes,Yes
P27205,No,Yes,No,Yes,Yes,Yes,No,No,No
P27206,No,No,Yes,No,Yes,No,No,Yes,No
P27207,No,No,Yes,Yes,No,Yes,Yes,Yes,No
P27208,No,No,No,No,Yes,Yes,No,Yes,No
P27209,Yes,No,Yes,No,Yes,Yes,No,Yes,No
P27210,No,No,No,No,Yes,No,No,Yes,No
P27211,Yes,No,Yes,No,No,No,No,No,No
P27212,No,No,Yes,No,Yes,No,No,Yes,No
P27213,No,No,No,No,Yes,Yes,No,Yes,No
P27214,No,No,No,Yes,Yes,No,Yes,Yes,No
P27215,No,No,Yes,No,Yes,Yes,Yes,Yes,No
P27216,No,Yes,No,Yes,Yes,Yes,No,Yes,No
P27217,Yes,No,No,No,Yes,Yes,Yes,No,No
P27218,No,No,No,No,Yes,Yes,No,No,No
P27219,Yes,No,No,Yes,Yes,No,No,Yes,Yes
P27220,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes
P27221,No,Yes,No,Yes,Yes,No,No,Yes,No
P27222,Yes,No,No,No,No,Yes,No,Yes,Yes
P27223,No,No,No,Yes,Yes,Yes,No,No,Yes
P27224,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
P27225,No,No,No,No,No,Yes,No,No,No
P27226,No,No,Yes,Yes,Yes,Yes,No,Yes,No
P27227,No,Yes,No,Yes,No,Yes,Yes,No,No
P27228,No,No,No,No,No,No,No,Yes,No
P27229,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Yes
P27230,No,No,No,Yes,Yes,No,No,Yes,No
P27231,No,No,No,No,No,Yes,No,No,Yes
P27232,Yes,Yes,No,No,No,No,No,Yes,No
P27233,Yes,No,Yes,Yes,Yes,No,No,No,No
P27234,No,No,No,No,Yes,No,No,Yes,Yes
P27235,No,No,Yes,Yes,No,No,No,No,No
P27236,Yes,Yes,No,Yes,No,Yes,No,Yes,No
P27237,No,No,Yes,Yes,Yes,Yes,No,Yes,No
P27238,No,No,Yes,No,No,No,No,Yes,Yes
P27239,No,No,No,No,Yes,Yes,No,Yes,No
P27240,No,No,Yes,No,Yes,No,No,Yes,Yes
P27241,No,No,Yes,Yes,No,No,No,Yes,No
P27242,No,Yes,Yes,No,Yes,No,Yes,No,Yes
P27243,No,Yes,Yes,No,Yes,No,No,No,No
P27244,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
P27245,No,No,No,No,Yes,Yes,No,Yes,No
P27246,No,Yes,No,No,Yes,Yes,No,Yes,Yes
P27247,Yes,No,Yes,Yes,No,Yes,No,Yes,No
P27248,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
P27249,No,Yes,No,Yes,No,No,No,Yes,No
P27250,Yes,No,Yes,No,No,Yes,No,Yes,Yes
P27251,No,No,No,Yes,No,No,No,No,No
P27252,No,No,No,No,Yes,Yes,No,No,No
P27253,No,No,No,No,No,No,No,Yes,No
P27254,Yes,No,Yes,No,Yes,Yes,No,Yes,No
P27255,No,Yes,Yes,No,No,Yes,Yes,Yes,No
P27256,Yes,No,Yes,No,Yes,Yes,No,No,No
P27257,No,Yes,No,No,No,Yes,Yes,No,No
P27258,No,No,No,Yes,Yes,No,No,No,Yes
P27259,Yes,Yes,No,Yes,No,Yes,No,Yes,No
P27260,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes
P27261,No,No,Yes,Yes,Yes,Yes,No,Yes,No
P27262,No,Yes,No,No,No,Yes,No,No,Yes
P27263,No,No,No,No,Yes,No,No,Yes,No
P27264,No,No,Yes,No,No,Yes,No,No,No
P27265,No,Yes,Yes,No,Yes,Yes,Yes,Yes,No
P27266,No,No,Yes,Yes,No,No,No,Yes,No
P27267,No,No,Yes,Yes,Yes,Yes,No,Yes,No
P27268,No,No,Yes,Yes,Yes,No,No,Yes,Yes
P27269,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
P27270,No,No,No,No,Yes,No,No,Yes,No
P27271,No,No,No,Yes,No,No,Yes,Yes,No
P27272,No,Yes,No,Yes,No,Yes,No,Yes,No
P27273,No,Yes,No,No,No,Yes,Yes,Yes,No
P27274,No,No,No,Yes,Yes,Yes,No,No,Yes
P27275,No,No,No,Yes,Yes,Yes,No,Yes,No
P27276,No,No,No,No,Yes,Yes,Yes,Yes,No
P27277,Yes,No,Yes,No,Yes,Yes,No,No,No
P27278,No,No,No,Yes,Yes,Yes,No,Yes,No
P27279,No,No,No,Yes,Yes,No,Yes,No,Yes
P27280,No,No,Yes,Yes,Yes,Yes,No,No,Yes
P27281,No,No,Yes,Yes,Yes,Yes,No,Yes,No
P27282,No,Yes,No,Yes,Yes,Yes,No,No,No
P27283,No,No,No,Yes,Yes,No,No,Yes,No
P27284,No,No,No,Yes,Yes,Yes,No,Yes,Yes
P27285,Yes,No,No,No,Yes,No,No,Yes,No
P27286,No,No,No,Yes,Yes,Yes,No,No,No
P27287,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
P27288,No,Yes,Yes,Yes,Yes,No,No,Yes,No
P27289,No,No,Yes,No,No,Yes,No,No,No
P27290,No,No,Yes,Yes,Yes,Yes,No,No,No
P27291,Yes,Yes,Yes,No,Yes,Yes,No,No,No
P27292,No,No,No,No,No,Yes,No,Yes,No
P27293,No,No,No,No,Yes,No,No,Yes,No
P27294,No,No,Yes,Yes,Yes,No,No,Yes,No
P27295,Yes,No,Yes,No,No,No,No,Yes,No
P27296,No,No,No,No,No,Yes,No,Yes,No
P27297,Yes,No,Yes,No,Yes,Yes,No,No,Yes
P27298,No,Yes,No,Yes,Yes,Yes,No,Yes,No
P27299,No,No,Yes,No,Yes,No,No,Yes,Yes
P27300,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No
P27301,No,No,No,Yes,Yes,No,No,Yes,Yes
P27302,No,No,Yes,No,Yes,No,No,Yes,No
P27303,No,No,No,No,No,Yes,No,No,No
P27304,Yes,No,No,No,Yes,No,Yes,Yes,No
P27305,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No
P27306,Yes,No,No,No,Yes,Yes,No,Yes,No
P27307,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
