Property_ID,City,State,Locality,Zip_Code,Latitude,Longitude
P26076,Ghaziabad,Uttar Pradesh,Central Area,289078,32.963945,75.505537
P26077,Kolkata,West Bengal,Park Street,298835,33.908077,74.7025
P26078,Chandigarh,Chandigarh,Central Area,326374,27.860234,79.77867
P26079,Patna,Bihar,Bailey Road,970018,15.147143,73.020913
P26080,Ahmedabad,Gujarat,Satellite,599559,11.067237,84.857681
P26081,Kolkata,West Bengal,Salt Lake,634610,34.099509,80.269376
P26082,Bhubaneswar,Odisha,Patia,237859,26.620649,94.068216
P26083,Nagpur,Maharashtra,Central Area,707304,29.730057,83.210951
P26084,Chennai,Tamil Nadu,OMR,837433,9.470862,72.824985
P26085,Hyderabad,Telangana,Kukatpally,238657,29.478424,88.802353
P26086,Patna,Bihar,Kankarbagh,739154,23.476115,84.145729
P26087,Delhi,Delhi,Saket,568255,26.764506,96.502982
P26088,Mumbai,Maharashtra,Andheri,187691,13.437139,73.125918
P26089,Hyderabad,Telangana,Gachibowli,593912,31.242865,79.90827
P26090,Lucknow,Uttar Pradesh,Hazratganj,399345,13.297407,71.599667
P26091,Ahmedabad,Gujarat,SG Highway,331893,20.737588,74.892101
P26092,Ranchi,Jharkhand,Lalpur,792947,34.466557,77.089155
P26093,Ranchi,Jharkhand,Lalpur,613198,28.380171,94.347398
P26094,Hyderabad,Telangana,Madhapur,512483,22.311503,80.760747
P26095,Ghaziabad,Uttar Pradesh,Central Area,716051,14.306518,76.854126
P26096,Ghaziabad,Uttar Pradesh,Central Area,129228,29.244548,81.573501
P26097,Jamshedpur,Jharkhand,Central Area,646143,32.498984,91.486081
P26098,Noida,Uttar Pradesh,Sector 18,367532,27.008215,76.85877
P26099,Cuttack,Odisha,Central Area,902939,27.983113,71.278525
P26100,Delhi,Delhi,Rohini,390063,19.465663,82.134759
P26101,Coimbatore,Tamil Nadu,Central Area,838696,21.307795,96.895917
P26102,Lucknow,Uttar Pradesh,Hazratganj,135301,29.000301,74.538772
P26103,Mumbai,Maharashtra,Powai,410911,24.852782,88.763913
P26104,Ghaziabad,Uttar Pradesh,Central Area,674569,29.687412,83.542944
P26105,Delhi,Delhi,Dwarka,177925,14.356898,81.257343
P26106,Coimbatore,Tamil Nadu,Central Area,960479,14.932701,73.599965
P26107,Indore,Madhya Pradesh,Central Area,966466,29.13197,73.390367
P26108,Jaipur,Rajasthan,Mansarovar,493965,23.110841,77.976936
P26109,Delhi,Delhi,Karol Bagh,673587,31.793098,87.38957
P26110,Lucknow,Uttar Pradesh,Hazratganj,129043,34.622215,69.190121
P26111,Jamshedpur,Jharkhand,Central Area,144021,24.185886,91.779702
P26112,Ranchi,Jharkhand,Lalpur,852555,26.649419,69.984796
P26113,Chennai,Tamil Nadu,OMR,785358,24.128568,74.477452
P26114,Udaipur,Rajasthan,Central Area,576231,17.534362,79.482567
P26115,Ranchi,Jharkhand,Morabadi,458169,31.962269,69.388093
P26116,Bengaluru,Karnataka,Electronic City,807562,9.336328,89.879955
P26117,Howrah,West Bengal,Central Area,671747,24.605701,76.837708
P26118,Howrah,West Bengal,Central Area,388875,27.887312,84.633044
P26119,Indore,Madhya Pradesh,Central Area,948517,9.676181,76.596518
P26120,Warangal,Telangana,Central Area,113474,33.215529,91.322132
P26121,Noida,Uttar Pradesh,Sector 62,607389,26.416265,84.904693
P26122,Ghaziabad,Uttar Pradesh,Central Area,166460,31.125128,71.356125
P26123,Jaipur,Rajasthan,Vaishali Nagar,989013,18.033589,94.175742
P26124,Ahmedabad,Gujarat,Navrangpura,231466,13.034316,68.672006
P26125,Chennai,Tamil Nadu,OMR,975716,22.459198,86.476178
P26126,Vadodara,Gujarat,Central Area,219421,23.458555,95.131062
P26127,Chennai,Tamil Nadu,OMR,639928,32.134706,76.174737
P26128,Coimbatore,Tamil Nadu,Central Area,782229,12.25436,85.172099
P26129,Indore,Madhya Pradesh,Central Area,754182,32.561732,93.478705
P26130,Vadodara,Gujarat,Central Area,781801,30.436669,85.886634
P26131,Kolkata,West Bengal,New Town,916587,22.755951,93.001625
P26132,Delhi,Delhi,Saket,708774,13.123248,79.641463
P26133,Kolkata,West Bengal,Salt Lake,483434,34.549188,75.304234
P26134,Pune,Maharashtra,Baner,921637,31.452921,68.214047
P26135,Mumbai,Maharashtra,Borivali,195875,33.474987,92.966863
P26136,Chennai,Tamil Nadu,Anna Nagar,819327,14.404158,72.550577
P26137,Indore,Madhya Pradesh,Central Area,592892,17.210284,86.44912
P26138,Mumbai,Maharashtra,Borivali,829751,21.838413,87.516848
P26139,Nagpur,Maharashtra,Central Area,390695,34.644998,68.666623
P26140,Hyderabad,Telangana,Madhapur,598029,17.562477,82.822791
P26141,Bengaluru,Karnataka,Electronic City,506682,20.199909,82.447999
P26142,Warangal,Telangana,Central Area,828332,28.884437,84.517072
P26143,Bhopal,Madhya Pradesh,Central Area,411609,13.361435,71.910318
P26144,Ranchi,Jharkhand,Harmu,328527,25.218963,75.920323
P26145,Nagpur,Maharashtra,Central Area,857423,30.222976,68.024894
P26146,Jaipur,Rajasthan,Mansarovar,115129,22.962441,71.503433
P26147,Mumbai,Maharashtra,Andheri,647769,21.680196,82.870464
P26148,Coimbatore,Tamil Nadu,Central Area,996152,18.175302,80.73559
P26149,Cuttack,Odisha,Central Area,806715,26.852632,84.820563
P26150,Patna,Bihar,Bailey Road,609105,22.391209,78.051626
P26151,Delhi,Delhi,Dwarka,588657,16.098774,95.069915
P26152,Vadodara,Gujarat,Central Area,803564,29.633142,96.478468
P26153,Chandigarh,Chandigarh,Central Area,542043,29.573483,74.064884
P26154,Delhi,Delhi,Saket,375882,23.436615,76.792077
P26155,Thiruvananthapuram,Kerala,Central Area,457054,16.741511,91.105312
P26156,Ghaziabad,Uttar Pradesh,Central Area,605568,10.140239,90.769243
P26157,Kochi,Kerala,Edappally,125433,27.737228,71.982031
P26158,Pune,Maharashtra,Kothrud,554029,18.164952,72.531581
P26159,Udaipur,Rajasthan,Central Area,531518,22.595039,80.598845
P26160,Patna,Bihar,Kankarbagh,645437,34.465307,76.256907
P26161,Lucknow,Uttar Pradesh,Hazratganj,762918,13.567346,89.298686
P26162,Cuttack,Odisha,Central Area,959325,27.814711,94.254745
P26163,Mysuru,Karnataka,Central Area,919045,31.959247,96.267122
P26164,Lucknow,Uttar Pradesh,Aliganj,157060,30.330423,89.59873
P26165,Indore,Madhya Pradesh,Central Area,773167,31.873972,79.146451
P26166,Hyderabad,Telangana,Kukatpally,846364,15.134068,90.575449
P26167,Nagpur,Maharashtra,Central Area,337223,11.17205,95.441035
P26168,Bhubaneswar,Odisha,Khandagiri,112091,27.87632,70.07235
P26169,Bengaluru,Karnataka,Electronic City,976347,14.784976,69.480759
P26170,Ghaziabad,Uttar Pradesh,Central Area,970001,32.107792,86.874368
P26171,Vadodara,Gujarat,Central Area,235229,32.962674,76.405029
P26172,Chandigarh,Chandigarh,Central Area,286996,32.444342,86.264855
P26173,Coimbatore,Tamil Nadu,Central Area,643341,15.404783,73.984585
P26174,Ranchi,Jharkhand,Lalpur,307098,18.149977,71.045095
P26175,Pune,Maharashtra,Kothrud,913112,25.841821,95.990922
P26176,Coimbatore,Tamil Nadu,Central Area,990046,34.182351,87.608042
P26177,Bhubaneswar,Odisha,Saheed Nagar,126317,33.797362,93.436473
P26178,Ranchi,Jharkhand,Harmu,889078,24.863264,76.962097
P26179,Vadodara,Gujarat,Central Area,106075,18.998995,74.726672
P26180,Surat,Gujarat,Central Area,716298,28.634464,87.358261
P26181,Hyderabad,Telangana,Gachibowli,803068,33.093233,96.93702
P26182,Bengaluru,Karnataka,HSR Layout,794513,32.62579,93.684064
P26183,Lucknow,Uttar Pradesh,Aliganj,444869,16.041004,73.32246
P26184,Thiruvananthapuram,Kerala,Central Area,304927,28.814084,73.304075
P26185,Bhubaneswar,Odisha,Saheed Nagar,292527,34.374263,86.885802
P26186,Bengaluru,Karnataka,HSR Layout,966099,30.090771,93.549509
P26187,Delhi,Delhi,Dwarka,108315,29.708677,85.791027
P26188,Kolkata,West Bengal,Salt Lake,522430,25.596199,90.52437
P26189,Lucknow,Uttar Pradesh,Gomti Nagar,277264,22.33452,96.597317
P26190,Patna,Bihar,Bailey Road,264478,32.909865,94.352764
P26191,Udaipur,Rajasthan,Central Area,709544,30.052142,90.432557
P26192,Vadodara,Gujarat,Central Area,153136,23.295931,70.381322
P26193,Cuttack,Odisha,Central Area,775935,13.904261,83.088018
P26194,Bengaluru,Karnataka,Indiranagar,815978,15.436995,89.860424
P26195,Mumbai,Maharashtra,Bandra,510299,20.99598,74.491838
P26196,Bhopal,Madhya Pradesh,Central Area,989917,29.708257,75.747334
P26197,Chennai,Tamil Nadu,Anna Nagar,984143,21.484561,96.996274
P26198,Mumbai,Maharashtra,Andheri,885238,23.595111,89.443683
P26199,Udaipur,Rajasthan,Central Area,431583,28.341122,70.531171
P26200,Cuttack,Odisha,Central Area,343802,22.718693,90.399729
P26201,Vadodara,Gujarat,Central Area,104158,34.212045,84.614216
P26202,Kolkata,West Bengal,Salt Lake,149851,32.649497,69.237202
P26203,Nagpur,Maharashtra,Central Area,971411,15.454854,92.058345
P26204,Kolkata,West Bengal,Salt Lake,394508,19.324909,94.178015
P26205,Vadodara,Gujarat,Central Area,257443,24.227165,71.401123
P26206,Warangal,Telangana,Central Area,755395,23.182721,92.153081
P26207,Bengaluru,Karnataka,Whitefield,557342,9.706896,95.720638
P26208,Kochi,Kerala,Edappally,142015,30.414148,68.518692
P26209,Kochi,Kerala,Edappally,458240,30.262617,96.085075
P26210,Hyderabad,Telangana,Madhapur,607009,17.096185,69.733165
P26211,Mysuru,Karnataka,Central Area,119320,33.464201,93.343368
P26212,Howrah,West Bengal,Central Area,858360,17.599157,79.278452
P26213,Kochi,Kerala,Kakkanad,613330,11.287988,89.965855
P26214,Bengaluru,Karnataka,HSR Layout,187333,11.598087,83.161702
P26215,Bhopal,Madhya Pradesh,Central Area,346185,25.672359,74.698283
P26216,Indore,Madhya Pradesh,Central Area,190119,8.685654,72.136786
P26217,Kolkata,West Bengal,New Town,680045,26.932595,96.594965
P26218,Nagpur,Maharashtra,Central Area,356405,12.822314,96.822388
P26219,Mumbai,Maharashtra,Andheri,978826,21.151704,89.883291
P26220,Chandigarh,Chandigarh,Central Area,612188,20.685602,70.263714
P26221,Kochi,Kerala,Edappally,539238,11.262561,86.006119
P26222,Bengaluru,Karnataka,Indiranagar,496688,10.9553,89.350395
P26223,Chandigarh,Chandigarh,Central Area,874651,25.376593,77.302522
P26224,Nagpur,Maharashtra,Central Area,945863,24.323557,72.730448
P26225,Mumbai,Maharashtra,Borivali,809146,19.690737,77.767434
P26226,Surat,Gujarat,Central Area,950648,13.650549,92.638168
P26227,Ranchi,Jharkhand,Lalpur,186250,12.543956,77.170246
P26228,Bhopal,Madhya Pradesh,Central Area,395981,29.439366,76.75448
P26229,Noida,Uttar Pradesh,Sector 62,799103,13.68193,70.388321
P26230,Hyderabad,Telangana,Madhapur,507175,9.660051,89.121315
P26231,Patna,Bihar,Kankarbagh,446990,33.776031,86.17198
P26232,Vadodara,Gujarat,Central Area,730977,27.754802,76.273899
P26233,Patna,Bihar,Bailey Road,156532,29.255624,81.346243
P26234,Udaipur,Rajasthan,Central Area,736492,8.487728,68.442119
P26235,Kochi,Kerala,Edappally,871132,8.963035,95.283957
P26236,Noida,Uttar Pradesh,Sector 18,306003,20.070497,90.217391
P26237,Pune,Maharashtra,Kothrud,287158,11.050814,73.244017
P26238,Patna,Bihar,Kankarbagh,814296,31.260665,92.676157
P26239,Kochi,Kerala,Kakkanad,966378,14.876688,83.897313
P26240,Ranchi,Jharkhand,Lalpur,582913,26.395642,95.180122
P26241,Mysuru,Karnataka,Central Area,720420,8.25754,77.896426
P26242,Hyderabad,Telangana,Kukatpally,177390,29.456033,91.731178
P26243,Vadodara,Gujarat,Central Area,682304,9.644481,77.28651
P26244,Vadodara,Gujarat,Central Area,187306,19.012162,68.4629
P26245,Howrah,West Bengal,Central Area,476602,24.898108,96.057425
P26246,Howrah,West Bengal,Central Area,939143,14.186827,92.00013
P26247,Udaipur,Rajasthan,Central Area,394000,29.900553,87.601536
P26248,Indore,Madhya Pradesh,Central Area,631516,19.558937,91.32611
P26249,Ghaziabad,Uttar Pradesh,Central Area,569348,8.34111,91.42535
P26250,Surat,Gujarat,Central Area,605321,10.527989,73.522247
P26251,Chennai,Tamil Nadu,Velachery,147854,9.031931,76.126074
P26252,Bengaluru,Karnataka,Indiranagar,558698,21.230962,74.331598
P26253,Surat,Gujarat,Central Area,274115,12.748862,73.080198
P26254,Patna,Bihar,Boring Road,307622,14.20997,91.248645
P26255,Warangal,Telangana,Central Area,591623,29.717588,71.365093
P26256,Noida,Uttar Pradesh,Sector 18,774216,11.137579,92.546146
P26257,Warangal,Telangana,Central Area,206831,22.940527,76.069151
P26258,Kochi,Kerala,Edappally,858000,8.811992,92.372251
P26259,Jaipur,Rajasthan,Vaishali Nagar,706784,28.278809,70.23124
P26260,Bengaluru,Karnataka,HSR Layout,659679,17.31051,90.954607
P26261,Pune,Maharashtra,Kothrud,189803,33.667635,96.034366
P26262,Bhopal,Madhya Pradesh,Central Area,224697,34.60853,84.631218
P26263,Ranchi,Jharkhand,Morabadi,822554,34.860321,91.967944
P26264,Kochi,Kerala,Marine Drive,262037,19.993594,96.053245
P26265,Chennai,Tamil Nadu,OMR,386754,16.9412,71.311087
P26266,Chennai,Tamil Nadu,Velachery,526577,31.106932,79.128549
P26267,Ghaziabad,Uttar Pradesh,Central Area,803024,30.888461,87.260373
P26268,Bhubaneswar,Odisha,Saheed Nagar,183669,33.659974,70.773784
P26269,Lucknow,Uttar Pradesh,Aliganj,580812,34.351201,78.885067
P26270,Howrah,West Bengal,Central Area,582253,13.520338,72.757729
P26271,Warangal,Telangana,Central Area,490885,9.904799,76.750534
P26272,Chandigarh,Chandigarh,Central Area,430306,26.15623,77.569923
P26273,Jamshedpur,Jharkhand,Central Area,481507,31.899184,92.645565
P26274,Nagpur,Maharashtra,Central Area,955854,9.76545,75.417242
P26275,Thiruvananthapuram,Kerala,Central Area,692924,31.074622,78.764816
P26276,Ranchi,Jharkhand,Morabadi,712510,14.771839,69.063016
P26277,Patna,Bihar,Kankarbagh,648111,14.139519,80.480268
P26278,Mumbai,Maharashtra,Bandra,610470,30.433493,78.144057
P26279,Mysuru,Karnataka,Central Area,767963,33.471161,89.074957
P26280,Patna,Bihar,Boring Road,773266,20.254148,73.560704
P26281,Delhi,Delhi,Karol Bagh,121383,33.081607,86.926662
P26282,Nagpur,Maharashtra,Central Area,576324,22.279677,94.105365
P26283,Vadodara,Gujarat,Central Area,345595,33.778053,92.680273
P26284,Nagpur,Maharashtra,Central Area,295199,8.093492,92.240164
P26285,Coimbatore,Tamil Nadu,Central Area,918430,10.466385,85.507772
P26286,Jamshedpur,Jharkhand,Central Area,903603,21.233615,89.720368
P26287,Vadodara,Gujarat,Central Area,352189,14.12703,79.262599
P26288,Surat,Gujarat,Central Area,449459,29.044593,70.446164
P26289,Vadodara,Gujarat,Central Area,721863,11.944296,96.347267
P26290,Bhubaneswar,Odisha,Khandagiri,693405,19.23361,77.036437
P26291,Mumbai,Maharashtra,Powai,154831,27.209987,84.87686
P26292,Bhubaneswar,Odisha,Saheed Nagar,619534,19.800706,79.704476
P26293,Thiruvananthapuram,Kerala,Central Area,839571,30.511919,73.756493
P26294,Delhi,Delhi,Rohini,200649,34.581611,93.866324
P26295,Mumbai,Maharashtra,Powai,515418,28.53146,86.764707
P26296,Indore,Madhya Pradesh,Central Area,831795,13.952492,81.070035
P26297,Ahmedabad,Gujarat,Satellite,744915,23.72718,75.441672
P26298,Udaipur,Rajasthan,Central Area,835553,33.200756,84.986018
P26299,Mumbai,Maharashtra,Borivali,208105,33.647687,74.034775
P26300,Pune,Maharashtra,Hinjewadi,266865,12.506791,87.208266
P26301,Mysuru,Karnataka,Central Area,891336,22.37529,84.583518
P26302,Warangal,Telangana,Central Area,925254,32.052111,76.086237
P26303,Jamshedpur,Jharkhand,Central Area,355189,12.214473,79.097726
P26304,Warangal,Telangana,Central Area,643462,29.186294,76.41314
P26305,Ranchi,Jharkhand,Lalpur,860227,9.364346,80.630125
P26306,Ahmedabad,Gujarat,SG Highway,950122,24.273847,93.017848
P26307,Cuttack,Odisha,Central Area,939392,23.03746,92.987755
P26308,Lucknow,Uttar Pradesh,Aliganj,508986,19.096565,88.883517
P26309,Jamshedpur,Jharkhand,Central Area,363528,21.622402,74.235632
P26310,Kochi,Kerala,Marine Drive,801031,16.97213,79.21387
P26311,Ghaziabad,Uttar Pradesh,Central Area,980061,34.858995,85.89138
P26312,Ranchi,Jharkhand,Harmu,347811,18.79088,85.699193
P26313,Lucknow,Uttar Pradesh,Gomti Nagar,178628,32.419574,79.494506
P26314,Jaipur,Rajasthan,Vaishali Nagar,190796,29.565123,83.929763
P26315,Nagpur,Maharashtra,Central Area,913120,25.127506,84.950961
P26316,Bhopal,Madhya Pradesh,Central Area,328760,12.920894,85.213444
P26317,Surat,Gujarat,Central Area,699622,23.257044,92.744775
P26318,Thiruvananthapuram,Kerala,Central Area,133394,28.024096,95.240882
P26319,Ahmedabad,Gujarat,SG Highway,217774,27.674625,86.974465
P26320,Mysuru,Karnataka,Central Area,497589,18.861159,79.260772
P26321,Ghaziabad,Uttar Pradesh,Central Area,941489,12.404118,91.35283
P26322,Bhubaneswar,Odisha,Saheed Nagar,984807,32.143394,72.375821
P26323,Chandigarh,Chandigarh,Central Area,297014,26.107156,71.296874
P26324,Warangal,Telangana,Central Area,691644,29.023363,83.369748
P26325,Udaipur,Rajasthan,Central Area,574536,34.236203,77.946877
P26326,Thiruvananthapuram,Kerala,Central Area,483838,10.3318,87.683961
P26327,Delhi,Delhi,Rohini,984703,9.401826,69.140277
P26328,Mumbai,Maharashtra,Bandra,191720,34.914874,94.218643
P26329,Vadodara,Gujarat,Central Area,492537,24.001435,95.792798
P26330,Lucknow,Uttar Pradesh,Gomti Nagar,886677,24.173799,82.599748
P26331,Bengaluru,Karnataka,HSR Layout,777872,11.024462,84.129524
P26332,Kochi,Kerala,Marine Drive,662874,18.652116,96.851663
P26333,Udaipur,Rajasthan,Central Area,858990,32.109136,79.960728
P26334,Pune,Maharashtra,Hinjewadi,949386,16.34453,82.668284
P26335,Kolkata,West Bengal,New Town,745564,13.771345,77.828196
P26336,Bhopal,Madhya Pradesh,Central Area,701715,25.362955,81.053407
P26337,Mysuru,Karnataka,Central Area,593691,29.779894,80.165016
P26338,Bengaluru,Karnataka,Indiranagar,742835,15.368209,93.598769
P26339,Ranchi,Jharkhand,Harmu,569420,30.458416,71.400561
P26340,Jamshedpur,Jharkhand,Central Area,703450,27.54968,77.755747
P26341,Howrah,West Bengal,Central Area,660894,34.734901,85.283573
P26342,Patna,Bihar,Bailey Road,537364,12.667733,87.177149
P26343,Udaipur,Rajasthan,Central Area,890320,19.862027,81.920609
P26344,Nagpur,Maharashtra,Central Area,592306,30.55098,90.764124
P26345,Jaipur,Rajasthan,Vaishali Nagar,137738,19.217514,79.898235
P26346,Thiruvananthapuram,Kerala,Central Area,864642,28.099553,82.592106
P26347,Coimbatore,Tamil Nadu,Central Area,137167,32.963492,88.808858
P26348,Warangal,Telangana,Central Area,641013,9.451158,93.806371
P26349,Vadodara,Gujarat,Central Area,372517,24.929627,81.421496
P26350,Jamshedpur,Jharkhand,Central Area,278395,30.08284,69.484648
P26351,Chandigarh,Chandigarh,Central Area,331568,12.656505,76.750346
P26352,Mumbai,Maharashtra,Borivali,640682,28.918821,88.954247
P26353,Chandigarh,Chandigarh,Central Area,318992,13.541053,91.397087
P26354,Ghaziabad,Uttar Pradesh,Central Area,165319,34.403897,89.683385
P26355,Howrah,West Bengal,Central Area,814936,33.587218,90.842269
P26356,Coimbatore,Tamil Nadu,Central Area,993769,18.365727,90.651925
P26357,Lucknow,Uttar Pradesh,Gomti Nagar,696751,32.390892,73.055217
P26358,Hyderabad,Telangana,Madhapur,891291,22.310924,75.312584
P26359,Hyderabad,Telangana,Gachibowli,653710,23.305237,87.893604
P26360,Coimbatore,Tamil Nadu,Central Area,481760,20.753559,86.919706
P26361,Jamshedpur,Jharkhand,Central Area,728108,20.706425,93.327947
P26362,Vadodara,Gujarat,Central Area,501395,30.562166,81.471365
P26363,Chennai,Tamil Nadu,Anna Nagar,333655,26.173641,70.933382
P26364,Jaipur,Rajasthan,Mansarovar,177914,20.767152,86.457814
P26365,Lucknow,Uttar Pradesh,Aliganj,420178,11.174682,82.171511
P26366,Lucknow,Uttar Pradesh,Aliganj,428557,28.022263,74.844323
P26367,Ranchi,Jharkhand,Morabadi,291089,13.823959,84.961419
P26368,Lucknow,Uttar Pradesh,Hazratganj,517702,21.745473,90.6806
P26369,Jamshedpur,Jharkhand,Central Area,974964,8.098727,85.188227
P26370,Thiruvananthapuram,Kerala,Central Area,322872,20.846196,86.461418
P26371,Udaipur,Rajasthan,Central Area,111233,15.871332,89.898004
P26372,Chandigarh,Chandigarh,Central Area,371267,23.609966,92.410606
P26373,Warangal,Telangana,Central Area,115816,19.414039,84.001333
P26374,Udaipur,Rajasthan,Central Area,116272,32.525374,96.236035
P26375,Ranchi,Jharkhand,Morabadi,789033,16.170929,91.729126
P26376,Ahmedabad,Gujarat,Navrangpura,477811,20.328323,72.175332
P26377,Chennai,Tamil Nadu,Anna Nagar,866467,14.824065,94.808804
P26378,Indore,Madhya Pradesh,Central Area,756891,11.868686,85.214128
