Sale_ID,Property_ID,Customer_ID,Agent_ID,Listing_Date,Sale_Date,Days_On_Market,Payment_Method,Loan_Approved,Sale_Status
S19173,P29076,C13267,A0083,1/27/2025,7/26/2025,180,NEFT,No,Completed
S19174,P29061,C12157,A0101,4/25/2022,4/20/2026,1456,NEFT,Yes,Completed
S19175,P27211,C00048,A0102,9/18/2021,6/23/2026,1739,Cash,Yes,Completed
S19176,P01992,C12944,A0492,2/10/2026,2/14/2026,4,Bank Loan,Yes,Completed
S19177,P22253,C18945,A0056,1/19/2022,4/9/2024,811,Cash,No,Pending
S19178,P07170,C19289,A0330,12/22/2025,6/5/2026,165,NEFT,No,Completed
S19179,P23506,C10926,A0399,7/26/2025,3/15/2026,232,UPI,Yes,Pending
S19180,P04330,C11760,A0202,7/6/2023,3/2/2026,970,Cash,No,Completed
S19181,P00969,C02781,A0088,11/22/2023,6/1/2025,557,RTGS,Yes,Completed
S19182,P25360,C07986,A0009,2/14/2023,9/19/2024,583,NEFT,No,Completed
S19183,P11595,C10092,A0256,1/5/2026,1/9/2026,4,RTGS,No,Completed
S19184,P27052,C02634,A0005,12/18/2023,9/27/2024,284,Bank Loan,No,Completed
S19185,P26318,C04293,A0226,3/31/2022,5/4/2022,34,Bank Loan,No,Completed
S19186,P14767,C11716,A0285,12/5/2023,6/30/2025,573,Home Loan,No,Completed
S19187,P04436,C08949,A0265,11/28/2022,7/28/2025,973,UPI,Yes,Completed
S19188,P01764,C01479,A0147,11/26/2024,4/4/2025,129,UPI,No,Completed
S19189,P23329,C11014,A0385,2/3/2024,3/20/2024,46,RTGS,No,Completed
S19190,P06402,C08076,A0353,9/11/2025,7/6/2026,298,UPI,No,Completed
S19191,P27198,C01320,A0055,2/7/2026,5/5/2026,87,RTGS,No,Completed
S19192,P08820,C12951,A0357,9/27/2022,7/28/2024,670,Bank Loan,No,Completed
S19193,P24588,C09029,A0429,1/31/2022,1/2/2025,1067,RTGS,No,Completed
S19194,P21322,C07275,A0225,3/20/2025,4/16/2026,392,RTGS,No,Cancelled
S19195,P18102,C14796,A0302,6/12/2022,6/12/2025,1096,Bank Loan,Yes,Completed
S19196,P22920,C00220,A0461,11/8/2023,4/30/2025,539,Bank Loan,Yes,Completed
S19197,P27519,C08993,A0223,5/10/2023,3/16/2024,311,Bank Loan,No,Pending
S19198,P22295,C10041,A0243,3/28/2024,4/22/2025,390,UPI,No,Completed
S19199,P06712,C12367,A0190,3/17/2024,8/31/2025,532,Home Loan,No,Completed
S19200,P02866,C09666,A0102,1/26/2022,2/10/2022,15,Cash,No,Completed
S19201,P27221,C08158,A0008,2/25/2024,6/6/2026,832,Cash,Yes,Cancelled
S19202,P01777,C07432,A0061,10/23/2025,5/8/2026,197,RTGS,Yes,Completed
S19203,P17057,C08747,A0338,6/15/2023,12/3/2025,902,Cash,No,Completed
S19204,P26789,C19251,A0299,5/24/2025,5/25/2025,1,Cash,No,Completed
S19205,P21951,C11972,A0147,6/1/2024,4/23/2026,691,UPI,No,Completed
S19206,P12315,C13174,A0424,10/22/2024,5/31/2025,221,RTGS,Yes,Completed
S19207,P29272,C10429,A0388,9/21/2025,4/9/2026,200,UPI,Yes,Cancelled
S19208,P05708,C10752,A0483,7/17/2022,10/15/2023,455,UPI,No,Completed
S19209,P05936,C06574,A0173,8/28/2025,10/8/2025,41,Home Loan,Yes,Pending
S19210,P24569,C11184,A0112,10/17/2023,5/10/2024,206,RTGS,Yes,Completed
S19211,P06342,C03857,A0426,9/12/2023,8/5/2025,693,UPI,Yes,Cancelled
S19212,P06840,C04868,A0452,6/9/2022,8/30/2024,813,Cash,No,Completed
S19213,P01014,C14894,A0011,1/21/2026,4/30/2026,99,UPI,No,Pending
S19214,P02173,C16689,A0336,3/25/2025,3/20/2026,360,Bank Loan,Yes,Completed
S19215,P17777,C18475,A0010,1/9/2023,9/23/2024,623,RTGS,No,Completed
S19216,P28461,C08745,A0308,8/22/2024,10/8/2024,47,RTGS,Yes,Completed
S19217,P25629,C10656,A0468,3/27/2022,5/13/2024,778,NEFT,No,Completed
S19218,P19491,C19033,A0087,11/12/2024,8/8/2025,269,Home Loan,Yes,Completed
S19219,P24850,C12472,A0233,3/2/2026,7/6/2026,126,RTGS,No,Completed
S19220,P10005,C15164,A0139,10/15/2022,5/29/2026,1322,Cash,Yes,Completed
S19221,P18896,C18698,A0266,6/22/2022,8/22/2022,61,Cash,No,Completed
S19222,P01802,C09075,A0327,9/18/2024,3/1/2026,529,RTGS,Yes,Completed
S19223,P15703,C00483,A0192,9/2/2024,2/24/2025,175,RTGS,Yes,Completed
S19224,P00752,C05307,A0041,6/5/2025,1/10/2026,219,Home Loan,Yes,Completed
S19225,P16685,C02760,A0467,8/4/2022,6/5/2023,305,Home Loan,Yes,Completed
S19226,P06280,C01685,A0037,6/7/2022,1/14/2026,1317,UPI,No,Completed
S19227,P22190,C18068,A0310,2/26/2023,10/13/2023,229,RTGS,Yes,Completed
S19228,P00741,C05157,A0375,4/10/2023,7/7/2023,88,Bank Loan,No,Completed
S19229,P13530,C11107,A0312,8/29/2024,4/15/2026,594,Home Loan,Yes,Completed
S19230,P27555,C16626,A0008,8/11/2023,6/9/2025,668,NEFT,No,Completed
S19231,P06411,C05862,A0011,3/28/2022,6/22/2024,817,UPI,No,Completed
S19232,P02096,C17411,A0498,3/7/2026,6/7/2026,92,UPI,No,Completed
S19233,P15785,C17198,A0269,4/12/2022,9/22/2023,528,Home Loan,Yes,Completed
S19234,P16899,C09675,A0497,11/26/2024,1/15/2026,415,NEFT,Yes,Completed
S19235,P09839,C05655,A0453,8/24/2022,9/13/2023,385,Home Loan,Yes,Completed
S19236,P00247,C12303,A0306,9/3/2023,2/28/2026,909,RTGS,No,Completed
S19237,P23213,C02178,A0306,10/5/2022,4/16/2026,1289,Home Loan,Yes,Cancelled
S19238,P29189,C14733,A0338,10/2/2023,11/22/2024,417,Cash,No,Completed
S19239,P29336,C16917,A0414,6/22/2025,3/14/2026,265,Home Loan,No,Completed
S19240,P00654,C00329,A0242,3/23/2023,4/13/2024,387,NEFT,Yes,Completed
S19241,P09117,C11869,A0287,10/19/2025,5/8/2026,201,Bank Loan,Yes,Completed
S19242,P13155,C13044,A0053,1/2/2024,4/8/2024,97,Cash,No,Pending
S19243,P17561,C17371,A0103,2/10/2025,4/18/2025,67,UPI,Yes,Completed
S19244,P05934,C06816,A0194,9/27/2023,11/21/2025,786,NEFT,Yes,Completed
S19245,P08376,C12165,A0020,1/23/2023,9/12/2025,963,NEFT,No,Completed
S19246,P19672,C18355,A0064,9/28/2025,5/25/2026,239,Cash,No,Completed
S19247,P14765,C01385,A0380,3/21/2024,7/5/2026,836,Bank Loan,Yes,Completed
S19248,P16363,C17936,A0324,4/28/2022,2/26/2026,1400,UPI,Yes,Completed
S19249,P08038,C02343,A0449,4/18/2022,6/14/2024,788,Home Loan,Yes,Completed
S19250,P18335,C06967,A0049,4/4/2026,4/18/2026,14,NEFT,Yes,Cancelled
S19251,P02562,C19109,A0400,5/12/2023,3/25/2024,318,Cash,Yes,Completed
S19252,P19924,C11468,A0325,7/19/2021,11/24/2021,128,Home Loan,No,Completed
S19253,P17308,C07558,A0311,12/25/2023,10/28/2025,673,Cash,No,Completed
S19254,P18138,C06186,A0277,7/1/2025,6/21/2026,355,UPI,Yes,Completed
S19255,P11797,C11635,A0055,1/15/2023,6/6/2024,508,NEFT,No,Completed
S19256,P11539,C13380,A0263,9/16/2024,7/8/2026,660,NEFT,Yes,Cancelled
S19257,P13159,C15080,A0011,8/11/2024,11/18/2024,99,UPI,Yes,Completed
S19258,P07973,C12063,A0363,1/22/2022,12/8/2024,1051,RTGS,No,Completed
S19259,P13221,C15640,A0412,11/2/2024,1/28/2026,452,NEFT,No,Completed
S19260,P25710,C11602,A0268,12/1/2023,11/12/2024,347,NEFT,Yes,Completed
S19261,P28016,C08449,A0218,2/13/2022,8/4/2025,1268,UPI,Yes,Completed
S19262,P04718,C13897,A0447,3/19/2023,11/12/2023,238,UPI,No,Completed
S19263,P02287,C15998,A0403,11/10/2024,6/9/2026,576,Cash,No,Completed
S19264,P15783,C08976,A0157,12/20/2025,3/4/2026,74,Home Loan,No,Pending
S19265,P29687,C05555,A0036,1/4/2024,10/24/2025,659,UPI,Yes,Completed
S19266,P21189,C13778,A0069,9/16/2022,4/11/2024,573,Home Loan,Yes,Completed
S19267,P23175,C18726,A0405,10/23/2021,11/16/2024,1120,Home Loan,No,Completed
S19268,P03521,C05560,A0036,11/30/2025,5/15/2026,166,UPI,Yes,Completed
S19269,P27640,C06916,A0228,3/14/2024,7/28/2024,136,NEFT,Yes,Pending
S19270,P17123,C00492,A0104,9/19/2021,11/26/2022,433,RTGS,No,Completed
S19271,P27967,C01820,A0168,6/26/2025,10/19/2025,115,Bank Loan,Yes,Completed
S19272,P12311,C04713,A0336,2/4/2023,1/21/2026,1082,RTGS,Yes,Completed
S19273,P28263,C10648,A0043,2/20/2026,3/27/2026,35,Home Loan,No,Completed
S19274,P19012,C11103,A0159,2/2/2023,10/6/2025,977,Home Loan,Yes,Completed
S19275,P04198,C09552,A0331,4/20/2022,5/22/2026,1493,Home Loan,Yes,Pending
S19276,P27793,C03918,A0163,8/15/2022,6/2/2023,291,UPI,Yes,Completed
S19277,P01849,C00936,A0167,12/16/2024,6/26/2025,192,Cash,Yes,Cancelled
S19278,P16815,C16963,A0151,9/25/2022,7/13/2024,657,Home Loan,Yes,Completed
S19279,P22908,C08693,A0144,1/1/2023,7/18/2025,929,NEFT,Yes,Completed
S19280,P16736,C18440,A0319,4/11/2025,5/3/2026,387,RTGS,Yes,Pending
S19281,P27437,C16037,A0410,10/11/2022,7/10/2023,272,RTGS,No,Completed
S19282,P28013,C12048,A0129,3/22/2023,11/17/2024,606,NEFT,No,Completed
S19283,P22811,C02272,A0165,8/20/2022,3/10/2025,933,Bank Loan,Yes,Completed
S19284,P02147,C12014,A0474,4/29/2025,2/24/2026,301,Bank Loan,No,Completed
S19285,P07552,C05191,A0399,6/9/2023,6/9/2026,1096,Bank Loan,Yes,Completed
S19286,P14661,C09177,A0106,11/26/2024,4/11/2025,136,Home Loan,Yes,Completed
S19287,P15836,C06107,A0318,10/4/2022,1/28/2023,116,UPI,Yes,Completed
S19288,P02192,C10228,A0268,9/22/2024,11/24/2025,428,Bank Loan,Yes,Completed
S19289,P05928,C11003,A0324,1/15/2024,12/28/2025,713,RTGS,No,Cancelled
S19290,P20944,C07983,A0084,10/16/2025,1/29/2026,105,Home Loan,No,Completed
S19291,P03402,C00630,A0242,11/18/2023,6/7/2024,202,Home Loan,No,Completed
S19292,P21295,C15138,A0143,8/17/2025,3/28/2026,223,NEFT,No,Completed
S19293,P15314,C04536,A0194,8/1/2022,4/28/2026,1366,Bank Loan,Yes,Completed
S19294,P13494,C13308,A0437,10/9/2021,8/31/2023,691,Home Loan,No,Cancelled
S19295,P26633,C06804,A0199,1/30/2025,7/10/2025,161,NEFT,No,Completed
S19296,P23313,C19990,A0358,1/19/2025,2/28/2025,40,Cash,Yes,Completed
S19297,P10910,C08252,A0380,8/7/2021,7/24/2024,1082,Bank Loan,Yes,Completed
S19298,P07199,C10177,A0432,8/11/2024,12/8/2025,484,RTGS,No,Completed
S19299,P29178,C12620,A0133,4/22/2025,6/14/2025,53,UPI,No,Completed
S19300,P13380,C00954,A0297,10/13/2022,10/1/2024,719,Bank Loan,Yes,Completed
S19301,P09411,C13851,A0310,12/15/2023,1/1/2026,748,RTGS,Yes,Completed
S19302,P09363,C15624,A0143,4/7/2024,6/21/2026,805,Bank Loan,No,Completed
S19303,P08845,C17991,A0406,5/9/2025,1/29/2026,265,NEFT,Yes,Completed
S19304,P23394,C00962,A0253,5/28/2022,12/6/2024,923,Cash,Yes,Completed
S19305,P24402,C11101,A0154,10/5/2024,3/13/2025,159,NEFT,Yes,Pending
S19306,P10091,C12044,A0214,10/8/2021,1/26/2024,840,Bank Loan,No,Completed
S19307,P27915,C01487,A0057,12/7/2022,5/5/2024,515,Home Loan,Yes,Completed
S19308,P06377,C02187,A0155,5/8/2026,6/11/2026,34,UPI,Yes,Completed
S19309,P26798,C15885,A0098,3/21/2026,6/2/2026,73,Cash,Yes,Cancelled
S19310,P14969,C06981,A0434,4/14/2023,1/19/2026,1011,UPI,Yes,Pending
S19311,P08789,C07540,A0106,1/25/2025,6/20/2025,146,NEFT,Yes,Completed
S19312,P06799,C01081,A0221,5/25/2025,3/1/2026,280,Cash,No,Completed
S19313,P20734,C17077,A0178,8/21/2022,10/30/2022,70,Bank Loan,Yes,Completed
S19314,P14471,C06752,A0373,11/20/2021,1/5/2022,46,Home Loan,Yes,Completed
S19315,P19518,C12153,A0072,10/8/2024,1/20/2026,469,Bank Loan,No,Completed
S19316,P24439,C09700,A0116,12/16/2021,4/19/2024,855,Bank Loan,No,Completed
S19317,P13063,C15340,A0138,2/25/2023,3/31/2023,34,UPI,No,Completed
S19318,P21893,C16061,A0300,5/26/2022,10/1/2023,493,RTGS,Yes,Completed
S19319,P07131,C14962,A0346,4/28/2026,5/13/2026,15,Bank Loan,No,Cancelled
S19320,P18341,C05474,A0340,3/9/2024,1/27/2025,324,Bank Loan,No,Completed
S19321,P09374,C18977,A0351,5/31/2023,3/7/2025,646,RTGS,No,Completed
S19322,P05981,C00106,A0040,1/12/2025,1/21/2026,374,Bank Loan,Yes,Cancelled
S19323,P24250,C06340,A0222,1/10/2023,8/16/2025,949,NEFT,No,Completed
S19324,P11637,C02301,A0457,1/31/2026,2/17/2026,17,NEFT,No,Completed
S19325,P29251,C03544,A0467,8/4/2023,12/9/2025,858,NEFT,No,Completed
S19326,P25734,C00405,A0331,6/16/2024,5/4/2025,322,UPI,Yes,Cancelled
S19327,P19879,C14469,A0248,4/16/2022,6/6/2026,1512,Cash,Yes,Completed
S19328,P27646,C08613,A0043,8/12/2021,2/5/2026,1638,Home Loan,No,Completed
S19329,P07024,C13233,A0067,4/11/2024,10/21/2024,193,RTGS,No,Pending
S19330,P14870,C05627,A0185,12/23/2025,2/19/2026,58,UPI,No,Completed
S19331,P27354,C02089,A0238,3/29/2022,6/3/2022,66,Home Loan,Yes,Completed
S19332,P12119,C07520,A0135,3/4/2024,9/24/2025,569,Home Loan,Yes,Completed
S19333,P01114,C14016,A0498,9/18/2024,10/24/2024,36,UPI,No,Completed
S19334,P08914,C04521,A0106,8/21/2021,5/19/2026,1732,RTGS,Yes,Completed
S19335,P18784,C16797,A0224,10/17/2022,12/25/2022,69,RTGS,Yes,Completed
S19336,P00062,C17529,A0175,1/11/2025,7/3/2026,538,Cash,No,Pending
S19337,P05754,C06103,A0207,2/13/2022,9/21/2022,220,UPI,Yes,Completed
S19338,P01301,C00555,A0230,5/11/2023,10/11/2023,153,UPI,No,Pending
S19339,P26576,C10846,A0054,6/22/2023,5/24/2025,702,RTGS,No,Completed
S19340,P14945,C06583,A0224,12/28/2021,10/26/2024,1033,Bank Loan,No,Completed
S19341,P22643,C19885,A0404,11/17/2023,11/20/2023,3,Cash,Yes,Completed
S19342,P13575,C04545,A0093,7/5/2022,8/21/2024,778,Home Loan,Yes,Completed
S19343,P18527,C12525,A0222,6/10/2022,5/15/2025,1070,NEFT,Yes,Pending
S19344,P27936,C18992,A0153,11/23/2025,7/4/2026,223,UPI,No,Completed
S19345,P28423,C13380,A0417,7/23/2021,8/2/2025,1471,Bank Loan,Yes,Completed
S19346,P17050,C02928,A0081,11/14/2021,3/29/2026,1596,Bank Loan,Yes,Completed
S19347,P20883,C14784,A0188,2/15/2026,7/10/2026,145,NEFT,No,Completed
S19348,P09107,C19697,A0117,6/12/2022,7/11/2023,394,UPI,No,Pending
S19349,P29801,C06008,A0338,12/28/2024,1/28/2026,396,Bank Loan,No,Completed
S19350,P22455,C04881,A0033,11/29/2024,5/1/2025,153,RTGS,Yes,Completed
S19351,P04036,C17032,A0129,5/4/2025,8/17/2025,105,UPI,Yes,Completed
S19352,P29550,C16752,A0060,1/21/2023,6/29/2023,159,Bank Loan,Yes,Completed
S19353,P18497,C12054,A0118,11/21/2023,6/14/2024,206,Cash,Yes,Completed
S19354,P29783,C09599,A0192,12/19/2024,7/8/2026,566,Home Loan,Yes,Completed
S19355,P21863,C18278,A0030,4/20/2022,5/8/2022,18,RTGS,No,Completed
S19356,P19329,C01157,A0468,12/19/2025,7/4/2026,197,Bank Loan,No,Completed
S19357,P06281,C14418,A0405,3/5/2025,12/26/2025,296,NEFT,No,Pending
S19358,P29299,C02342,A0387,1/13/2023,2/20/2024,403,UPI,No,Completed
S19359,P09485,C03077,A0301,3/13/2026,3/15/2026,2,Home Loan,No,Completed
S19360,P22040,C00845,A0277,8/14/2023,12/12/2024,486,Bank Loan,Yes,Completed
S19361,P29718,C08277,A0029,10/11/2021,4/15/2022,186,NEFT,No,Completed
S19362,P21368,C13433,A0439,11/30/2021,3/29/2022,119,Bank Loan,No,Completed
S19363,P18387,C09040,A0303,10/26/2025,11/20/2025,25,Bank Loan,No,Completed
S19364,P26613,C14036,A0276,7/13/2025,10/22/2025,101,Bank Loan,No,Pending
S19365,P13172,C03957,A0268,1/16/2022,2/4/2022,19,Cash,Yes,Completed
S19366,P28901,C09986,A0310,12/11/2023,12/27/2024,382,RTGS,Yes,Completed
S19367,P00989,C09954,A0203,3/26/2024,7/1/2024,97,NEFT,Yes,Completed
S19368,P16544,C01998,A0059,6/20/2025,8/30/2025,71,UPI,No,Completed
S19369,P24733,C18970,A0218,1/15/2022,12/6/2024,1056,RTGS,No,Completed
S19370,P27591,C07486,A0124,9/22/2021,10/30/2025,1499,Home Loan,No,Completed
S19371,P20978,C18008,A0155,10/27/2023,6/16/2026,963,UPI,No,Completed
S19372,P09764,C16152,A0343,3/6/2024,5/5/2024,60,Bank Loan,No,Completed
S19373,P17772,C07717,A0114,12/27/2025,3/11/2026,74,Home Loan,No,Completed
S19374,P14349,C01661,A0205,10/24/2021,10/5/2025,1442,UPI,No,Completed
S19375,P24638,C19646,A0346,8/24/2021,3/18/2025,1302,Cash,No,Cancelled
S19376,P09562,C14881,A0169,8/11/2023,10/29/2024,445,NEFT,No,Completed
S19377,P16081,C09003,A0053,6/18/2025,6/28/2026,375,Cash,No,Completed
S19378,P26941,C00817,A0219,12/26/2023,12/26/2023,0,UPI,No,Completed
S19379,P07241,C16309,A0467,4/30/2026,7/3/2026,64,Home Loan,Yes,Completed
S19380,P13415,C12984,A0428,1/8/2022,9/25/2022,260,Home Loan,Yes,Completed
S19381,P00511,C11886,A0363,11/4/2025,7/9/2026,247,RTGS,Yes,Completed
S19382,P12347,C06734,A0301,3/28/2024,12/17/2025,629,NEFT,No,Completed
S19383,P19523,C12071,A0174,11/21/2024,6/17/2025,208,NEFT,No,Cancelled
S19384,P15598,C05125,A0217,8/23/2021,5/13/2022,263,RTGS,Yes,Completed
S19385,P00305,C01672,A0312,2/24/2023,2/5/2024,346,Cash,Yes,Completed
S19386,P28386,C11657,A0091,4/14/2023,5/17/2025,764,UPI,No,Completed
S19387,P13331,C12401,A0223,12/16/2022,5/15/2025,881,Home Loan,Yes,Completed
S19388,P06029,C17552,A0442,2/25/2025,5/8/2025,72,Bank Loan,Yes,Completed
S19389,P23629,C12737,A0372,5/27/2025,6/6/2025,10,Bank Loan,Yes,Completed
S19390,P07499,C00096,A0112,12/2/2025,7/10/2026,220,Home Loan,Yes,Completed
S19391,P27701,C02590,A0007,7/11/2025,10/13/2025,94,RTGS,Yes,Completed
S19392,P08520,C02551,A0158,7/30/2022,8/8/2022,9,Bank Loan,Yes,Completed
S19393,P09623,C19880,A0156,1/19/2025,3/24/2026,429,RTGS,No,Completed
S19394,P27507,C03472,A0324,1/5/2022,5/18/2024,864,UPI,Yes,Completed
S19395,P22184,C05187,A0323,12/17/2023,9/18/2025,641,Cash,No,Completed
S19396,P26850,C09381,A0091,4/16/2022,8/13/2025,1215,Cash,No,Completed
S19397,P11303,C14954,A0161,8/23/2021,4/22/2025,1338,Bank Loan,No,Completed
S19398,P14735,C03435,A0202,2/6/2022,2/1/2023,360,Bank Loan,Yes,Cancelled
S19399,P00804,C04555,A0125,1/15/2026,7/13/2026,179,NEFT,Yes,Completed
S19400,P24670,C16066,A0480,7/25/2025,9/25/2025,62,UPI,No,Completed
S19401,P14057,C02355,A0490,6/29/2024,11/27/2025,516,Bank Loan,Yes,Completed
S19402,P10305,C13532,A0169,4/9/2022,11/23/2023,593,Cash,Yes,Completed
S19403,P15422,C01145,A0091,3/12/2022,1/20/2023,314,UPI,No,Completed
S19404,P06647,C07303,A0367,10/25/2024,8/25/2025,304,Bank Loan,Yes,Completed
S19405,P28242,C07542,A0405,11/30/2022,9/23/2023,297,Home Loan,Yes,Completed
S19406,P03751,C19685,A0166,11/19/2022,7/17/2023,240,UPI,Yes,Completed
S19407,P22821,C11616,A0231,6/15/2025,7/2/2025,17,Bank Loan,No,Pending
S19408,P08170,C16387,A0309,2/25/2023,8/28/2025,915,Cash,Yes,Pending
S19409,P18981,C18410,A0322,11/22/2025,2/9/2026,79,UPI,No,Completed
S19410,P27566,C15917,A0188,5/28/2025,12/31/2025,217,Bank Loan,Yes,Completed
S19411,P21139,C16539,A0300,12/1/2023,9/25/2024,299,Cash,No,Completed
S19412,P01699,C15163,A0470,6/7/2024,7/11/2024,34,NEFT,Yes,Completed
S19413,P08437,C18798,A0062,11/10/2024,2/7/2025,89,Cash,Yes,Completed
S19414,P17049,C18674,A0431,5/28/2022,10/16/2024,872,UPI,No,Completed
S19415,P18416,C02782,A0353,8/18/2025,10/21/2025,64,NEFT,No,Pending
S19416,P21789,C01220,A0459,6/14/2023,7/30/2025,777,Cash,No,Completed
S19417,P10033,C18786,A0195,7/4/2023,3/11/2025,616,Home Loan,No,Completed
S19418,P17992,C00206,A0062,4/12/2025,3/29/2026,351,Cash,No,Completed
S19419,P10748,C06652,A0394,6/28/2024,6/11/2025,348,NEFT,Yes,Cancelled
S19420,P29887,C09073,A0397,12/29/2023,3/19/2024,81,Cash,No,Completed
S19421,P02760,C09053,A0353,6/2/2024,7/22/2024,50,Home Loan,No,Completed
S19422,P12568,C05853,A0424,4/9/2023,7/23/2023,105,UPI,No,Pending
S19423,P22231,C00501,A0473,6/13/2023,7/29/2023,46,Cash,Yes,Completed
S19424,P25560,C17077,A0333,3/27/2025,6/1/2025,66,RTGS,Yes,Pending
S19425,P05103,C09175,A0481,11/7/2024,3/24/2025,137,RTGS,No,Completed
S19426,P09506,C08721,A0064,4/15/2026,4/30/2026,15,Bank Loan,No,Pending
S19427,P01264,C14235,A0214,1/24/2026,3/8/2026,43,RTGS,No,Completed
S19428,P00482,C08251,A0377,8/15/2025,10/12/2025,58,RTGS,Yes,Completed
S19429,P04207,C16145,A0462,8/6/2024,4/9/2025,246,Bank Loan,No,Completed
S19430,P11130,C01279,A0466,12/13/2024,5/18/2026,521,Bank Loan,Yes,Completed
S19431,P23086,C01176,A0123,8/24/2021,9/1/2023,738,UPI,No,Pending
S19432,P09541,C03089,A0155,11/28/2022,6/28/2026,1308,Cash,No,Pending
S19433,P27923,C09312,A0095,10/19/2024,5/10/2026,568,UPI,Yes,Completed
S19434,P14224,C17626,A0375,9/19/2021,3/16/2024,909,Bank Loan,No,Completed
S19435,P17343,C17100,A0146,6/30/2023,12/29/2024,548,UPI,No,Completed
S19436,P02001,C16683,A0125,11/4/2021,7/5/2026,1704,Cash,No,Completed
S19437,P03279,C10978,A0258,1/22/2023,3/23/2023,60,NEFT,Yes,Cancelled
S19438,P21805,C00269,A0369,12/31/2022,3/19/2023,78,Cash,Yes,Completed
S19439,P28222,C00416,A0474,7/8/2022,10/9/2023,458,Home Loan,No,Pending
S19440,P08676,C02949,A0140,3/31/2026,4/20/2026,20,RTGS,Yes,Completed
S19441,P25392,C00154,A0145,1/7/2025,7/27/2025,201,NEFT,Yes,Cancelled
S19442,P11862,C04610,A0214,10/29/2025,4/29/2026,182,Bank Loan,Yes,Completed
S19443,P12851,C00371,A0427,4/27/2024,10/27/2025,548,Bank Loan,No,Completed
S19444,P14674,C09873,A0116,2/15/2026,5/10/2026,84,Bank Loan,No,Completed
S19445,P24790,C08388,A0265,2/4/2022,4/10/2023,430,NEFT,Yes,Completed
S19446,P20222,C10872,A0309,3/16/2025,12/13/2025,272,UPI,Yes,Completed
S19447,P20952,C19908,A0476,12/22/2023,10/8/2024,291,UPI,No,Completed
S19448,P23481,C03348,A0139,8/4/2021,1/30/2022,179,RTGS,Yes,Completed
S19449,P13268,C16136,A0004,9/17/2024,1/2/2026,472,UPI,Yes,Cancelled
S19450,P09775,C18512,A0367,10/7/2022,7/27/2025,1024,RTGS,Yes,Completed
S19451,P24551,C17242,A0052,1/14/2022,11/10/2022,300,Home Loan,Yes,Completed
S19452,P03123,C07816,A0113,4/25/2024,3/7/2026,681,RTGS,No,Completed
S19453,P16837,C01569,A0237,6/20/2025,4/15/2026,299,NEFT,Yes,Completed
S19454,P15377,C18418,A0291,8/26/2025,5/27/2026,274,Bank Loan,No,Completed
S19455,P08056,C15119,A0203,2/25/2022,5/30/2022,94,RTGS,No,Completed
S19456,P22510,C07491,A0196,9/25/2025,12/30/2025,96,UPI,No,Completed
S19457,P23130,C18537,A0266,1/7/2026,3/16/2026,68,RTGS,Yes,Completed
S19458,P04055,C03357,A0023,12/15/2024,5/21/2026,522,UPI,Yes,Completed
S19459,P17889,C10027,A0482,7/9/2025,1/16/2026,191,NEFT,Yes,Completed
S19460,P25104,C00395,A0272,8/17/2021,12/23/2023,858,Cash,Yes,Pending
S19461,P23521,C11089,A0232,2/3/2024,4/2/2026,789,NEFT,No,Completed
S19462,P12206,C04224,A0465,1/18/2022,1/22/2023,369,RTGS,Yes,Completed
S19463,P22523,C11535,A0171,10/29/2022,4/16/2025,900,Home Loan,Yes,Completed
S19464,P11181,C16291,A0252,4/11/2026,5/4/2026,23,Bank Loan,No,Completed
S19465,P03175,C17229,A0368,4/12/2025,4/16/2025,4,RTGS,Yes,Completed
S19466,P19880,C08555,A0302,12/10/2025,3/6/2026,86,RTGS,Yes,Completed
S19467,P16525,C19345,A0068,11/24/2025,5/25/2026,182,UPI,Yes,Completed
S19468,P16912,C18009,A0420,12/29/2022,9/12/2024,623,UPI,No,Completed
S19469,P03021,C02237,A0006,10/12/2023,10/16/2024,370,NEFT,No,Completed
S19470,P29608,C03787,A0228,10/3/2025,7/3/2026,273,Bank Loan,No,Completed
S19471,P03912,C06412,A0378,7/13/2024,8/29/2024,47,UPI,No,Completed
S19472,P02957,C01506,A0024,12/4/2023,12/12/2023,8,NEFT,No,Cancelled
S19473,P14339,C13113,A0115,11/4/2022,2/8/2023,96,NEFT,Yes,Completed
S19474,P14579,C15415,A0452,4/17/2022,4/13/2026,1457,NEFT,No,Completed
S19475,P03035,C06277,A0358,1/25/2024,6/17/2026,874,RTGS,Yes,Completed
S19476,P26946,C12814,A0311,8/19/2025,9/6/2025,18,Cash,Yes,Completed
S19477,P22683,C10947,A0259,7/26/2022,10/28/2022,94,RTGS,Yes,Pending
S19478,P13717,C00660,A0067,2/7/2023,6/26/2024,505,Cash,Yes,Pending
S19479,P27024,C00664,A0014,7/3/2022,1/22/2026,1299,Home Loan,No,Completed
S19480,P25756,C15926,A0313,3/2/2026,5/30/2026,89,Cash,Yes,Completed
S19481,P00615,C03067,A0169,9/1/2022,8/7/2024,706,Cash,Yes,Completed
S19482,P17647,C01590,A0380,4/21/2025,3/21/2026,334,NEFT,Yes,Completed
S19483,P04307,C06639,A0074,12/22/2025,1/2/2026,11,UPI,No,Completed
S19484,P01096,C07314,A0223,11/26/2025,6/11/2026,197,Bank Loan,Yes,Completed
S19485,P00382,C03061,A0169,8/9/2023,2/14/2025,555,Bank Loan,Yes,Completed
