Sale_ID,Property_ID,Customer_ID,Agent_ID,Listing_Date,Sale_Date,Days_On_Market,Payment_Method,Loan_Approved,Sale_Status
S19443,P12851,C00371,A0427,2024-04-27,2025-10-27,548,Bank Loan,No,Completed
S19444,P14674,C09873,A0116,2026-02-15,2026-05-10,84,Bank Loan,No,Completed
S19445,P24790,C08388,A0265,2022-02-04,2023-04-10,430,NEFT,Yes,Completed
S19446,P20222,C10872,A0309,2025-03-16,2025-12-13,272,UPI,Yes,Completed
S19447,P20952,C19908,A0476,2023-12-22,2024-10-08,291,UPI,No,Completed
S19448,P23481,C03348,A0139,2021-08-04,2022-01-30,179,RTGS,Yes,Completed
S19449,P13268,C16136,A0004,2024-09-17,2026-01-02,472,UPI,Yes,Cancelled
S19450,P09775,C18512,A0367,2022-10-07,2025-07-27,1024,RTGS,Yes,Completed
S19451,P24551,C17242,A0052,2022-01-14,2022-11-10,300,Home Loan,Yes,Completed
S19452,P03123,C07816,A0113,2024-04-25,2026-03-07,681,RTGS,No,Completed
S19453,P16837,C01569,A0237,2025-06-20,2026-04-15,299,NEFT,Yes,Completed
S19454,P15377,C18418,A0291,2025-08-26,2026-05-27,274,Bank Loan,No,Completed
S19455,P08056,C15119,A0203,2022-02-25,2022-05-30,94,RTGS,No,Completed
S19456,P22510,C07491,A0196,2025-09-25,2025-12-30,96,UPI,No,Completed
S19457,P23130,C18537,A0266,2026-01-07,2026-03-16,68,RTGS,Yes,Completed
S19458,P04055,C03357,A0023,2024-12-15,2026-05-21,522,UPI,Yes,Completed
S19459,P17889,C10027,A0482,2025-07-09,2026-01-16,191,NEFT,Yes,Completed
S19460,P25104,C00395,A0272,2021-08-17,2023-12-23,858,Cash,Yes,Pending
S19461,P23521,C11089,A0232,2024-02-03,2026-04-02,789,NEFT,No,Completed
S19462,P12206,C04224,A0465,2022-01-18,2023-01-22,369,RTGS,Yes,Completed
S19463,P22523,C11535,A0171,2022-10-29,2025-04-16,900,Home Loan,Yes,Completed
S19464,P11181,C16291,A0252,2026-04-11,2026-05-04,23,Bank Loan,No,Completed
S19465,P03175,C17229,A0368,2025-04-12,2025-04-16,4,RTGS,Yes,Completed
S19466,P19880,C08555,A0302,2025-12-10,2026-03-06,86,RTGS,Yes,Completed
S19467,P16525,C19345,A0068,2025-11-24,2026-05-25,182,UPI,Yes,Completed
S19468,P16912,C18009,A0420,2022-12-29,2024-09-12,623,UPI,No,Completed
S19469,P03021,C02237,A0006,2023-10-12,2024-10-16,370,NEFT,No,Completed
S19470,P29608,C03787,A0228,2025-10-03,2026-07-03,273,Bank Loan,No,Completed
S19471,P03912,C06412,A0378,2024-07-13,2024-08-29,47,UPI,No,Completed
S19472,P02957,C01506,A0024,2023-12-04,2023-12-12,8,NEFT,No,Cancelled
S19473,P14339,C13113,A0115,2022-11-04,2023-02-08,96,NEFT,Yes,Completed
S19474,P14579,C15415,A0452,2022-04-17,2026-04-13,1457,NEFT,No,Completed
S19475,P03035,C06277,A0358,2024-01-25,2026-06-17,874,RTGS,Yes,Completed
S19476,P26946,C12814,A0311,2025-08-19,2025-09-06,18,Cash,Yes,Completed
S19477,P22683,C10947,A0259,2022-07-26,2022-10-28,94,RTGS,Yes,Pending
S19478,P13717,C00660,A0067,2023-02-07,2024-06-26,505,Cash,Yes,Pending
S19479,P27024,C00664,A0014,2022-07-03,2026-01-22,1299,Home Loan,No,Completed
S19480,P25756,C15926,A0313,2026-03-02,2026-05-30,89,Cash,Yes,Completed
S19481,P00615,C03067,A0169,2022-09-01,2024-08-07,706,Cash,Yes,Completed
S19482,P17647,C01590,A0380,2025-04-21,2026-03-21,334,NEFT,Yes,Completed
S19483,P04307,C06639,A0074,2025-12-22,2026-01-02,11,UPI,No,Completed
S19484,P01096,C07314,A0223,2025-11-26,2026-06-11,197,Bank Loan,Yes,Completed
S19485,P00382,C03061,A0169,2023-08-09,2025-02-14,555,Bank Loan,Yes,Completed
S19486,P15004,C00152,A0305,2026-01-24,2026-05-15,111,RTGS,Yes,Completed
S19487,P12860,C11290,A0094,2025-04-08,2025-06-07,60,Cash,Yes,Cancelled
S19488,P02554,C08539,A0196,2024-03-14,2026-02-07,695,Cash,No,Completed
S19489,P14521,C19821,A0140,2023-08-01,2026-07-04,1068,RTGS,Yes,Cancelled
S19490,P14609,C19598,A0054,2025-03-07,2026-06-16,466,Home Loan,Yes,Completed
S19491,P17051,C06820,A0123,2024-09-05,2026-06-04,637,NEFT,No,Completed
S19492,P16659,C00494,A0149,2023-06-18,2025-06-17,730,Cash,Yes,Completed
S19493,P15989,C01971,A0052,2022-07-11,2023-06-07,331,UPI,Yes,Completed
S19494,P13848,C01908,A0231,2024-03-17,2025-08-12,513,NEFT,Yes,Completed
S19495,P04093,C17943,A0149,2024-04-09,2025-10-08,547,Cash,No,Completed
S19496,P11065,C13998,A0387,2021-12-26,2025-10-29,1403,Home Loan,No,Completed
S19497,P10257,C00045,A0168,2023-01-09,2024-01-04,360,UPI,No,Completed
S19498,P05869,C11249,A0386,2022-11-11,2024-06-11,578,UPI,Yes,Cancelled
S19499,P10494,C12027,A0451,2021-08-04,2022-12-11,494,Bank Loan,No,Completed
S19500,P00522,C09438,A0354,2024-12-27,2025-03-16,79,Home Loan,Yes,Completed
S19501,P00263,C10664,A0468,2024-04-19,2024-06-03,45,NEFT,Yes,Completed
S19502,P11759,C01354,A0023,2024-12-21,2025-09-17,270,NEFT,No,Completed
S19503,P24743,C15385,A0037,2026-01-30,2026-03-01,30,UPI,Yes,Completed
S19504,P14795,C17983,A0207,2022-11-18,2024-11-16,729,Cash,No,Completed
S19505,P01207,C16233,A0036,2022-12-17,2025-05-02,867,Cash,No,Completed
S19506,P10862,C00306,A0185,2026-02-06,2026-06-16,130,Cash,No,Completed
S19507,P11586,C00958,A0044,2021-07-31,2026-02-26,1671,RTGS,Yes,Completed
S19508,P17423,C10791,A0203,2025-12-31,2026-05-01,121,Home Loan,No,Completed
S19509,P15288,C18474,A0201,2026-01-27,2026-06-17,141,Bank Loan,No,Cancelled
S19510,P05562,C14251,A0434,2022-09-11,2023-09-26,380,Cash,No,Completed
S19511,P27975,C01292,A0375,2023-04-21,2026-04-08,1083,NEFT,No,Completed
S19512,P20374,C08544,A0074,2024-08-19,2026-03-20,578,RTGS,Yes,Pending
S19513,P00471,C05754,A0287,2026-04-26,2026-05-21,25,Cash,Yes,Cancelled
S19514,P29555,C07322,A0434,2024-12-18,2026-05-30,528,Bank Loan,No,Completed
S19515,P16428,C13962,A0018,2024-06-14,2024-09-17,95,NEFT,Yes,Completed
S19516,P13843,C06736,A0063,2022-12-02,2026-05-24,1269,NEFT,Yes,Cancelled
S19517,P17668,C12696,A0171,2023-06-15,2024-07-19,400,NEFT,No,Completed
S19518,P18572,C07136,A0378,2026-02-07,2026-05-28,110,Cash,No,Completed
S19519,P14680,C15968,A0457,2023-11-20,2024-01-29,70,Bank Loan,No,Completed
S19520,P27232,C14535,A0020,2021-09-02,2022-10-13,406,UPI,Yes,Completed
S19521,P10757,C08698,A0034,2021-07-19,2024-08-07,1115,Cash,Yes,Completed
S19522,P22277,C13142,A0058,2024-08-04,2026-07-01,696,Bank Loan,Yes,Completed
S19523,P05097,C10989,A0258,2021-08-17,2023-05-29,650,Bank Loan,No,Completed
S19524,P09533,C15865,A0304,2025-10-03,2026-05-31,240,NEFT,Yes,Cancelled
S19525,P14362,C04849,A0184,2022-06-28,2023-09-21,450,RTGS,No,Completed
S19526,P23898,C04162,A0229,2021-11-25,2023-05-07,528,Cash,Yes,Completed
S19527,P06224,C09053,A0296,2026-05-05,2026-06-30,56,NEFT,No,Completed
S19528,P22097,C12277,A0131,2021-11-10,2026-01-21,1533,Bank Loan,Yes,Completed
S19529,P29831,C05983,A0400,2023-01-12,2023-09-27,258,Bank Loan,No,Completed
S19530,P05544,C02995,A0050,2024-01-31,2026-02-04,735,Bank Loan,No,Completed
S19531,P18519,C09026,A0432,2024-09-09,2024-10-04,25,RTGS,Yes,Completed
S19532,P28630,C10113,A0110,2025-05-21,2025-08-03,74,Cash,No,Completed
S19533,P12541,C14745,A0260,2022-02-07,2023-12-13,674,Bank Loan,No,Completed
S19534,P07309,C14365,A0205,2025-06-29,2025-10-30,123,UPI,No,Completed
S19535,P04013,C02117,A0304,2021-10-25,2022-06-18,236,RTGS,Yes,Completed
S19536,P16731,C17238,A0112,2022-11-12,2024-07-19,615,Home Loan,Yes,Completed
S19537,P20541,C10139,A0424,2024-05-25,2026-03-07,651,Bank Loan,Yes,Completed
S19538,P04063,C09192,A0241,2024-06-21,2024-07-28,37,NEFT,Yes,Completed
S19539,P05312,C10624,A0203,2023-11-25,2025-04-20,512,RTGS,Yes,Completed
S19540,P02522,C01629,A0010,2026-04-05,2026-05-22,47,Home Loan,Yes,Completed
S19541,P11068,C17967,A0340,2021-11-21,2023-12-31,770,Home Loan,No,Completed
S19542,P08545,C01782,A0373,2025-11-19,2025-12-28,39,Home Loan,Yes,Completed
S19543,P01819,C11813,A0146,2023-04-11,2024-04-13,368,UPI,No,Completed
S19544,P28259,C17315,A0208,2021-10-18,2022-05-06,200,UPI,Yes,Completed
S19545,P20608,C11221,A0443,2024-03-18,2024-09-01,167,Cash,Yes,Completed
S19546,P11695,C11129,A0499,2022-06-08,2025-12-03,1274,Cash,Yes,Completed
S19547,P27499,C09350,A0238,2024-06-14,2024-11-05,144,RTGS,Yes,Completed
S19548,P23268,C11256,A0330,2022-08-17,2023-03-25,220,Bank Loan,No,Completed
S19549,P08179,C05825,A0357,2023-12-20,2024-07-17,210,Cash,Yes,Completed
S19550,P14834,C14107,A0176,2023-06-28,2023-08-25,58,UPI,No,Completed
S19551,P07426,C09128,A0456,2025-05-08,2026-03-06,302,Home Loan,No,Completed
S19552,P10537,C07951,A0056,2025-09-05,2026-03-11,187,Bank Loan,No,Completed
S19553,P29738,C17861,A0034,2021-12-01,2023-11-07,706,UPI,Yes,Pending
S19554,P28394,C04436,A0079,2026-03-04,2026-05-06,63,Home Loan,No,Completed
S19555,P19136,C08289,A0466,2023-05-27,2025-04-25,699,RTGS,No,Completed
S19556,P08603,C02033,A0437,2023-06-06,2024-12-02,545,NEFT,Yes,Completed
S19557,P07366,C14546,A0134,2025-03-13,2025-04-21,39,RTGS,Yes,Completed
S19558,P04927,C04936,A0210,2023-11-12,2024-10-23,346,Bank Loan,Yes,Completed
S19559,P21806,C08948,A0259,2023-08-31,2024-12-26,483,RTGS,No,Completed
S19560,P14681,C09210,A0172,2024-09-27,2025-02-26,152,Home Loan,Yes,Completed
S19561,P26556,C10978,A0376,2024-12-05,2026-05-23,534,Home Loan,Yes,Completed
S19562,P17245,C11144,A0442,2024-10-05,2026-04-18,560,Bank Loan,Yes,Completed
S19563,P13177,C17346,A0340,2023-04-02,2024-12-29,637,NEFT,Yes,Completed
S19564,P00914,C04271,A0475,2021-10-29,2022-02-12,106,Bank Loan,No,Pending
S19565,P00019,C00452,A0364,2022-06-28,2026-02-23,1336,Cash,No,Completed
S19566,P25088,C12751,A0254,2025-02-25,2025-10-10,227,UPI,Yes,Completed
S19567,P16987,C10283,A0457,2025-04-18,2025-12-19,245,Cash,Yes,Completed
S19568,P29961,C17254,A0305,2025-03-10,2026-03-24,379,UPI,No,Completed
S19569,P05247,C05553,A0033,2025-03-05,2026-02-26,358,Cash,No,Completed
S19570,P09755,C13348,A0235,2022-10-30,2025-04-27,910,UPI,Yes,Completed
S19571,P22023,C18624,A0020,2024-03-07,2024-10-19,226,UPI,Yes,Completed
S19572,P15655,C04647,A0124,2025-04-24,2026-03-22,332,Cash,No,Completed
S19573,P00327,C18512,A0367,2021-09-18,2025-04-20,1310,Cash,Yes,Completed
S19574,P08729,C19879,A0124,2022-03-18,2024-03-20,733,Cash,Yes,Completed
S19575,P08127,C12077,A0487,2023-12-31,2025-08-24,602,Bank Loan,No,Completed
S19576,P08196,C12100,A0048,2022-06-05,2024-09-15,833,Home Loan,No,Completed
S19577,P05887,C18391,A0035,2022-03-02,2025-02-25,1091,RTGS,No,Completed
S19578,P07013,C04780,A0452,2022-01-01,2024-01-31,760,Bank Loan,Yes,Completed
S19579,P19375,C00188,A0456,2022-10-10,2024-11-26,778,RTGS,No,Completed
S19580,P26137,C02411,A0197,2026-02-26,2026-05-05,68,Home Loan,No,Pending
S19581,P14740,C16660,A0358,2023-05-26,2026-06-19,1120,Home Loan,Yes,Cancelled
S19582,P07375,C01788,A0453,2022-11-21,2023-01-12,52,Bank Loan,Yes,Completed
S19583,P03707,C04879,A0137,2023-09-14,2024-09-21,373,UPI,Yes,Completed
S19584,P25289,C04876,A0185,2025-07-21,2026-02-08,202,RTGS,Yes,Completed
S19585,P01449,C06746,A0056,2025-06-28,2026-03-27,272,NEFT,Yes,Completed
S19586,P27516,C02437,A0325,2024-05-20,2024-10-04,137,Home Loan,No,Completed
S19587,P24825,C05554,A0353,2025-12-01,2026-05-16,166,Bank Loan,No,Completed
S19588,P07849,C07845,A0005,2025-09-08,2026-04-09,213,Bank Loan,Yes,Completed
S19589,P01952,C18053,A0154,2022-11-03,2024-01-06,429,UPI,No,Completed
S19590,P29264,C14041,A0356,2025-09-03,2025-09-11,8,Cash,No,Completed
S19591,P22090,C17311,A0196,2022-11-26,2025-02-11,808,RTGS,Yes,Completed
S19592,P18080,C11340,A0333,2025-04-26,2025-07-30,95,Bank Loan,Yes,Completed
S19593,P07044,C13325,A0422,2025-08-30,2026-05-27,270,Cash,Yes,Pending
S19594,P04223,C00360,A0493,2023-04-20,2024-01-07,262,RTGS,Yes,Completed
S19595,P10301,C15898,A0352,2023-08-25,2025-03-27,580,Home Loan,Yes,Completed
S19596,P17863,C11880,A0264,2023-02-12,2025-06-11,850,UPI,No,Pending
S19597,P11968,C08040,A0111,2024-07-21,2025-10-26,462,RTGS,Yes,Completed
S19598,P12712,C00844,A0441,2025-11-12,2026-02-05,85,Home Loan,Yes,Pending
S19599,P29022,C00307,A0319,2024-09-14,2026-01-19,492,Cash,Yes,Completed
S19600,P07645,C10479,A0339,2025-01-10,2025-08-28,230,UPI,Yes,Completed
S19601,P19379,C02834,A0422,2024-05-24,2026-02-21,638,RTGS,Yes,Pending
S19602,P23553,C16803,A0241,2023-07-29,2023-08-21,23,Cash,No,Completed
S19603,P11949,C01191,A0155,2022-09-27,2026-04-15,1296,UPI,No,Completed
S19604,P05381,C16565,A0432,2021-10-26,2024-10-26,1096,Cash,Yes,Completed
S19605,P28943,C02943,A0129,2025-01-23,2025-09-28,248,Cash,No,Cancelled
S19606,P14088,C07540,A0390,2024-08-11,2024-11-22,103,UPI,Yes,Completed
S19607,P08014,C15904,A0230,2024-10-16,2025-11-26,406,RTGS,Yes,Completed
S19608,P13641,C06482,A0385,2025-12-13,2026-04-16,124,Bank Loan,Yes,Completed
S19609,P12528,C18874,A0037,2024-05-05,2024-11-29,208,Cash,Yes,Completed
S19610,P15460,C09673,A0128,2022-04-25,2024-01-14,629,RTGS,No,Cancelled
S19611,P18429,C12563,A0092,2023-02-07,2023-04-26,78,Cash,Yes,Completed
S19612,P01889,C09487,A0275,2025-01-02,2025-12-31,363,UPI,No,Completed
S19613,P12099,C17248,A0117,2025-06-18,2025-09-02,76,Cash,No,Cancelled
S19614,P12359,C05229,A0142,2025-01-03,2026-04-13,465,Cash,Yes,Completed
S19615,P14031,C14020,A0390,2024-07-14,2025-10-11,454,Home Loan,Yes,Pending
S19616,P17128,C03491,A0092,2021-08-07,2026-01-02,1609,UPI,No,Completed
S19617,P02963,C12293,A0208,2023-10-03,2026-02-08,859,Home Loan,No,Completed
S19618,P11332,C04255,A0252,2024-02-20,2025-04-03,408,Cash,No,Completed
S19619,P20696,C10010,A0423,2025-03-14,2025-10-10,210,Bank Loan,No,Completed
S19620,P19194,C16303,A0131,2024-10-09,2026-04-08,546,Home Loan,No,Completed
S19621,P05084,C15534,A0441,2026-01-12,2026-03-08,55,UPI,No,Completed
S19622,P15630,C10463,A0191,2024-05-01,2025-04-04,338,Cash,Yes,Pending
S19623,P03982,C12247,A0439,2021-08-09,2024-05-04,999,UPI,Yes,Completed
S19624,P23568,C09310,A0183,2024-08-22,2025-05-24,275,Cash,Yes,Completed
S19625,P22606,C10428,A0013,2024-10-11,2026-06-08,605,Bank Loan,No,Completed
S19626,P19456,C17663,A0408,2024-06-13,2026-04-03,659,RTGS,Yes,Completed
S19627,P05410,C04725,A0449,2024-10-02,2025-07-20,291,NEFT,No,Pending
S19628,P11120,C14542,A0112,2024-06-22,2026-07-13,751,NEFT,Yes,Completed
S19629,P13424,C01775,A0002,2024-06-07,2025-09-27,477,Cash,Yes,Completed
S19630,P27767,C13560,A0079,2022-10-01,2024-02-03,490,UPI,Yes,Cancelled
S19631,P26386,C17901,A0188,2023-05-14,2025-08-26,835,NEFT,No,Completed
S19632,P25344,C00804,A0494,2024-02-06,2024-10-03,240,Cash,No,Completed
S19633,P11550,C10848,A0089,2024-07-22,2025-10-15,450,NEFT,Yes,Completed
S19634,P23001,C00182,A0409,2024-07-12,2025-08-12,396,UPI,No,Pending
S19635,P05127,C13403,A0446,2022-01-17,2023-07-25,554,Cash,Yes,Completed
S19636,P15955,C13071,A0470,2023-08-16,2025-08-05,720,RTGS,Yes,Cancelled
S19637,P19359,C10730,A0310,2025-12-31,2026-01-31,31,RTGS,No,Cancelled
S19638,P03850,C10989,A0202,2023-05-07,2024-01-17,255,Home Loan,Yes,Completed
S19639,P25041,C19161,A0417,2025-11-23,2026-01-26,64,NEFT,No,Pending
S19640,P05428,C01145,A0349,2025-02-07,2025-05-26,108,Cash,No,Completed
S19641,P08767,C14884,A0190,2026-02-16,2026-06-10,114,NEFT,Yes,Completed
S19642,P28910,C03505,A0419,2024-08-14,2024-12-06,114,Home Loan,Yes,Completed
S19643,P07666,C05236,A0371,2026-02-16,2026-04-20,63,Cash,Yes,Completed
S19644,P08048,C14955,A0065,2023-12-05,2025-06-21,564,Bank Loan,No,Completed
S19645,P10139,C14341,A0292,2022-12-04,2025-06-22,931,Bank Loan,No,Completed
S19646,P27593,C17271,A0250,2023-05-21,2023-12-05,198,UPI,No,Completed
S19647,P13507,C11778,A0162,2022-01-25,2026-06-14,1601,UPI,No,Completed
S19648,P25487,C17240,A0321,2022-07-01,2023-04-21,294,NEFT,No,Completed
S19649,P07493,C14616,A0417,2021-09-23,2023-05-31,615,NEFT,No,Completed
S19650,P12669,C16360,A0265,2022-03-06,2024-01-18,683,UPI,Yes,Completed
S19651,P12407,C06356,A0219,2022-02-13,2023-12-16,671,Bank Loan,Yes,Completed
S19652,P13112,C05529,A0344,2022-12-30,2025-06-17,900,Home Loan,No,Cancelled
S19653,P06233,C18312,A0441,2024-10-22,2025-08-03,285,RTGS,Yes,Completed
S19654,P29661,C15536,A0490,2023-08-27,2023-11-07,72,NEFT,No,Completed
S19655,P03128,C12506,A0473,2023-03-22,2024-10-11,569,Cash,No,Completed
S19656,P02719,C11958,A0051,2024-06-02,2024-10-13,133,Bank Loan,Yes,Pending
S19657,P27853,C12438,A0315,2024-06-22,2025-04-07,289,UPI,Yes,Completed
S19658,P23871,C01427,A0282,2025-06-21,2025-11-06,138,Home Loan,Yes,Completed
S19659,P07342,C17691,A0319,2022-06-11,2023-11-21,528,Bank Loan,Yes,Completed
S19660,P22592,C07987,A0195,2023-03-16,2023-07-03,109,Bank Loan,Yes,Completed
S19661,P14737,C12562,A0282,2025-10-31,2026-04-08,159,NEFT,No,Cancelled
S19662,P19263,C09095,A0170,2021-08-02,2022-09-04,398,Cash,Yes,Completed
S19663,P17151,C05019,A0244,2022-10-01,2024-02-23,510,Home Loan,Yes,Completed
S19664,P20189,C19353,A0142,2023-03-01,2024-06-30,487,RTGS,Yes,Completed
S19665,P23263,C06177,A0153,2022-09-15,2024-01-23,495,Home Loan,Yes,Completed
S19666,P09229,C09805,A0451,2023-01-08,2026-04-06,1184,Cash,No,Completed
S19667,P24545,C05403,A0167,2021-11-26,2026-04-13,1599,NEFT,No,Cancelled
S19668,P01484,C02845,A0482,2021-10-09,2021-10-13,4,Cash,No,Completed
S19669,P12835,C09406,A0380,2024-06-26,2026-03-06,618,RTGS,No,Completed
S19670,P28946,C07660,A0123,2025-01-19,2026-05-13,479,RTGS,No,Completed
S19671,P02627,C14917,A0148,2022-12-20,2025-04-08,840,NEFT,Yes,Completed
S19672,P20960,C06820,A0292,2021-09-09,2026-01-19,1593,Home Loan,Yes,Completed
S19673,P23853,C14117,A0094,2023-11-15,2025-02-23,466,NEFT,No,Pending
S19674,P10051,C15832,A0447,2026-05-08,2026-05-29,21,Home Loan,No,Cancelled
S19675,P07968,C00880,A0198,2025-09-22,2025-12-30,99,Bank Loan,No,Cancelled
S19676,P22876,C19902,A0284,2023-02-09,2023-10-02,235,RTGS,Yes,Completed
S19677,P00165,C05509,A0480,2025-03-30,2025-07-29,121,Cash,Yes,Completed
S19678,P25082,C18099,A0217,2021-08-27,2024-06-30,1038,Cash,No,Completed
S19679,P25992,C14157,A0237,2025-11-23,2026-05-14,172,UPI,Yes,Completed
S19680,P21557,C05238,A0444,2023-07-30,2026-03-02,946,UPI,Yes,Completed
S19681,P19764,C16833,A0377,2021-08-03,2022-11-20,474,RTGS,Yes,Completed
S19682,P08169,C00780,A0246,2021-09-28,2021-12-27,90,NEFT,Yes,Completed
S19683,P14581,C02874,A0409,2023-09-29,2024-05-02,216,UPI,No,Completed
S19684,P19255,C07212,A0167,2022-11-21,2023-11-20,364,UPI,Yes,Pending
S19685,P28889,C19044,A0174,2025-10-06,2026-02-14,131,UPI,Yes,Completed
S19686,P07509,C16582,A0067,2023-11-03,2024-12-07,400,NEFT,Yes,Completed
S19687,P02779,C02909,A0239,2023-10-07,2025-07-09,641,Bank Loan,No,Pending
S19688,P17071,C18965,A0280,2021-12-29,2024-04-21,844,Bank Loan,No,Completed
S19689,P28882,C04159,A0310,2024-06-03,2024-08-07,65,Cash,No,Completed
S19690,P02788,C19263,A0019,2023-06-28,2023-11-19,144,Home Loan,Yes,Completed
S19691,P12079,C01252,A0090,2024-08-12,2025-11-28,473,Cash,No,Completed
S19692,P03234,C18428,A0064,2026-03-06,2026-06-21,107,Home Loan,Yes,Completed
S19693,P25824,C07291,A0022,2026-04-25,2026-04-26,1,NEFT,No,Completed
S19694,P01158,C14442,A0351,2025-02-14,2026-05-15,455,Home Loan,No,Completed
S19695,P21678,C18490,A0221,2021-10-05,2021-11-19,45,Cash,Yes,Completed
S19696,P28564,C04115,A0146,2025-12-17,2026-07-11,206,UPI,Yes,Completed
S19697,P08380,C16817,A0342,2024-05-11,2025-07-01,416,RTGS,Yes,Completed
S19698,P04750,C15399,A0413,2023-08-25,2025-05-24,638,NEFT,No,Completed
S19699,P23491,C19759,A0288,2025-10-26,2026-06-23,240,NEFT,Yes,Cancelled
S19700,P29894,C13137,A0438,2024-07-26,2026-04-30,643,UPI,Yes,Completed
S19701,P21469,C13047,A0379,2022-09-21,2022-11-26,66,Cash,No,Completed
S19702,P04467,C03432,A0128,2023-09-25,2025-08-11,686,NEFT,No,Completed
S19703,P23305,C04199,A0038,2026-01-03,2026-04-27,114,Cash,Yes,Completed
S19704,P25072,C01991,A0008,2023-05-20,2023-09-25,128,Cash,Yes,Completed
S19705,P11246,C03262,A0066,2023-09-12,2026-02-16,888,Cash,No,Completed
S19706,P12333,C13425,A0080,2022-10-20,2024-06-23,612,Bank Loan,No,Completed
S19707,P01749,C06945,A0475,2024-07-25,2025-03-03,221,Home Loan,Yes,Completed
S19708,P09465,C19412,A0448,2024-04-27,2026-03-23,695,NEFT,Yes,Completed
S19709,P21112,C00709,A0211,2025-03-16,2025-07-10,116,UPI,Yes,Completed
S19710,P26120,C09953,A0321,2021-11-26,2026-02-23,1550,NEFT,No,Completed
S19711,P03420,C15217,A0229,2021-11-08,2026-03-22,1595,Bank Loan,No,Completed
S19712,P18340,C04245,A0094,2023-05-02,2024-09-05,492,Bank Loan,No,Completed
S19713,P18755,C17193,A0257,2021-07-27,2022-06-18,326,RTGS,Yes,Pending
S19714,P07820,C18750,A0190,2024-10-06,2025-01-03,89,RTGS,No,Completed
S19715,P09534,C16804,A0019,2022-01-30,2025-12-15,1415,Cash,No,Completed
S19716,P12157,C15942,A0096,2022-10-04,2022-11-29,56,UPI,No,Pending
S19717,P04257,C06558,A0462,2024-07-12,2024-10-15,95,RTGS,Yes,Completed
S19718,P22177,C19450,A0444,2024-06-21,2025-06-22,366,UPI,No,Completed
S19719,P14290,C10711,A0004,2023-04-26,2024-08-21,483,Cash,Yes,Completed
S19720,P07991,C08127,A0257,2024-11-30,2025-01-08,39,UPI,Yes,Completed
S19721,P11210,C01188,A0370,2025-03-25,2026-05-22,423,Home Loan,No,Cancelled
S19722,P09978,C15896,A0102,2025-02-18,2026-01-27,343,NEFT,No,Completed
S19723,P25382,C17363,A0110,2023-10-17,2024-12-11,421,UPI,No,Completed
S19724,P05295,C09363,A0327,2022-09-07,2024-03-12,552,RTGS,No,Completed
S19725,P29917,C08439,A0180,2023-11-05,2024-01-06,62,Home Loan,No,Completed
S19726,P13619,C03461,A0188,2022-07-30,2023-01-12,166,UPI,No,Completed
S19727,P04426,C14083,A0291,2023-08-28,2025-12-20,845,Cash,Yes,Pending
S19728,P07032,C05216,A0413,2024-08-16,2024-12-06,112,RTGS,Yes,Pending
S19729,P27971,C01122,A0189,2025-10-01,2026-01-22,113,Cash,Yes,Completed
S19730,P25132,C13317,A0403,2024-07-12,2025-07-31,384,Bank Loan,Yes,Completed
S19731,P03240,C05487,A0186,2023-04-01,2026-02-11,1047,Bank Loan,Yes,Completed
S19732,P21152,C01415,A0097,2023-10-28,2024-12-25,424,Bank Loan,No,Completed
S19733,P13421,C04373,A0024,2023-09-07,2025-04-18,589,RTGS,No,Completed
S19734,P13228,C03736,A0448,2021-10-24,2024-08-04,1015,NEFT,Yes,Completed
S19735,P11191,C11307,A0141,2025-03-30,2025-11-29,244,NEFT,Yes,Completed
S19736,P17713,C12593,A0233,2025-08-29,2026-06-07,282,UPI,Yes,Completed
S19737,P22361,C17562,A0439,2022-12-11,2026-06-11,1278,Cash,Yes,Completed
S19738,P12027,C13147,A0276,2023-04-08,2025-08-05,850,Home Loan,Yes,Completed
S19739,P29506,C17000,A0410,2024-03-07,2026-06-04,819,RTGS,Yes,Completed
S19740,P11593,C03903,A0443,2025-06-12,2026-01-06,208,Home Loan,Yes,Completed
S19741,P14469,C12313,A0438,2025-11-24,2025-12-04,10,RTGS,No,Completed
